bbl,property_id,address,NAME,block,lot,Postal Code,latitude,longitude,ownername,bldgclass,yearbuilt,yearalter1,numfloors,unitstotal,Occupancy,Height Roof,Property GFA - Self-Reported (ft²),bldgarea,conditioned_office_sqft,Office - Gross Floor Area (ft²),officearea,Office - Weekly Operating Hours,Office - Number of Workers on Main Shift,ClosestIAQSensorSite,DistanceToClosestSensor_ft,DistanceToClosestSensor_miles,DOITT_ID,OBJECTID,the_geom,SHAPE_AREA,Feature Code,Length,Geometry Source
1006970056,30773978,"536 W 26th St, New York, NY 10001",540 W 26th St,697,56,10001,40.7502692,-74.0049734,293 TENTH AVENUE CORPORATION,O6,2016,0,9,3,100,135,165821,144079,73249,73249,56431,65,350,Broadway/35th St,4356.7,0.9,1285662,68349,"MULTIPOLYGON (((-74.004572910388 40.750258201394, -74.004741721824 40.750025741515, -74.005371887447 40.750290405004, -74.005203077539 40.750522865798, -74.004572910388 40.750258201394)))",3127.066406,2100,238.3913903,Other (Manual)
1007540078,4397631,"362 9 Ave, New York, NY 10001",21 Penn Plaza - 368 9th,754,78,10001,40.7510872,-73.9973256,GHG REALTY CORPORATION,O6,1931,1989,16,51,100,238.250398,412275,338962,386228,386228,316842,59.33,365.45,Broadway/35th St,2387.4,0.5,421284,214305,"MULTIPOLYGON (((-73.996883488453 40.751058708216, -73.996917452455 40.75101233397, -73.996981400239 40.750925018997, -73.996994528219 40.750907093867, -73.997055767556 40.750823477158, -73.997102997671 40.750843482196, -73.997177337765 40.750874969333, -73.997194960719 40.750882434057, -73.997273243956 40.750915591667, -73.997444538542 40.750988143958, -73.997753314251 40.751118927273, -73.997588460519 40.751344034231, -73.997581045136 40.751354149459, -73.997572002081 40.751350319417, -73.997294007686 40.751232577474, -73.997109528822 40.751154445998, -73.996883488453 40.751058708216)))",3516.652344,2100,256.9856771,Photogrammetric
1013190016,6819156,"235 E 45th St, New York, NY 10017",A&E Television Networks,1319,16,10017,40.7522365,-73.9713748,PROPERTY MANAGEMENT - NEWMARK,O3,1929,1988,16,1,100,230.22,200311,200311,200311,200311,177811,168,720,Queensboro Bridge,3864.8,0.73,342607,471629,"MULTIPOLYGON (((-73.971138575359 40.752148012634, -73.971149549468 40.752132834654, -73.971181841423 40.752088171339, -73.971223447436 40.752030625904, -73.971461147268 40.752130014441, -73.971694164166 40.752227443636, -73.971645214779 40.75229514694, -73.971544009978 40.752435124536, -73.971099300802 40.75224918183, -73.971100348215 40.752247734079, -73.971134893852 40.752199952892, -73.971108885287 40.752189078167, -73.971138575359 40.752148012634)))",2055.332031,2100,189.2961,Photogrammetric
1013180001,2712429,"711 3 Ave, New York, NY 10017",SL Green Realty Corporation 711 Third Avenue,1318,1,10017,40.75216,-73.9728258,SL GREEN REALTY CORP,O6,1956,2003,19,35,100,213.99,497908,544150,478028,478028,478500,65.32,391.38,Broadway/35th St,4112.1,0.79,327056,417883,"MULTIPOLYGON (((-73.972514452992 40.752067234252, -73.972464797477 40.752046472937, -73.972396622866 40.752017968216, -73.972390011768 40.752015203879, -73.97256458135 40.751773746101, -73.972634611008 40.7518030265, -73.972801640574 40.751872863373, -73.972963168726 40.75194039972, -73.973130813447 40.752010492902, -73.973278213085 40.752072120892, -73.973286323098 40.752075511376, -73.972937667353 40.752557765266, -73.972927361073 40.752553455725, -73.972847538062 40.752520081301, -73.972600480422 40.75241678521, -73.97245251946 40.752354921189, -73.972626608671 40.752114127788, -73.972619132094 40.752111002156, -73.972514452992 40.752067234252)))",6201.128906,2100,345.1358327,Photogrammetric
1013190047,8841,"733 3 Ave, New York, NY 10017",733,1319,47,10017,40.7528872,-73.9722155,THE DURST ORGANIZATION,O4,1960,2004,23,20,100,283.28,390878,405399,390878,390878,378170,76.5,208.53,Queensboro Bridge,3800,0.72,836933,460819,"MULTIPOLYGON (((-73.971740768695 40.752871969636, -73.971783711224 40.752812574693, -73.971904255114 40.752645848484, -73.971913102338 40.752633610966, -73.971936376298 40.752643342101, -73.971944982385 40.752646939917, -73.972218066582 40.75276112, -73.972287044176 40.752665715413, -73.972342310823 40.752688823068, -73.972273333285 40.752784227687, -73.972311116646 40.752800025344, -73.972453174101 40.752859419843, -73.972632891007 40.75293456036, -73.972654681683 40.752943671449, -73.972482349891 40.753182032118, -73.9724786666 40.753180492274, -73.972135425124 40.753036980802, -73.971740768695 40.752871969636)))",3877.980469,2100,300.4257575,Photogrammetric
1013210001,15103400,"757 3 Ave, New York, NY 10017",Harcourt Brace & World Building,1321,1,10017,40.7539218,-73.9714751,MEPT 757 THIRD AVENUE LLC,O4,1964,0,26,65,100,319.43,407767,407767,407767,407767,381767,65,950,Queensboro Bridge,3377.6,0.64,758598,256412,"MULTIPOLYGON (((-73.971719570531 40.754220686087, -73.971663134309 40.7541969529, -73.971428924475 40.754098464382, -73.971447735573 40.754072595717, -73.971271032669 40.753998288885, -73.97103499845 40.753899031876, -73.971061378669 40.75386275443, -73.97103188274 40.753850350655, -73.971033504844 40.753848120511, -73.971086955999 40.753774614852, -73.971124581816 40.753722874027, -73.971179111006 40.753647887262, -73.971344431496 40.753717408823, -73.971796829895 40.753907649636, -73.971915756785 40.753957659457, -73.971824087361 40.754083722275, -73.971824063664 40.754083753787, -73.97172333792 40.754222270101, -73.971719570531 40.754220686087)))",3896.535156,2100,276.3708877,Photogrammetric
1013010033,2712430,"750 3 Ave, New York, NY 10017",SL Green Realty Corporation 750 Third Avenue,1301,33,10017,40.7538562,-73.9728142,SL GREEN REALTY CORP,O4,1957,0,34,65,100,431.24,770090,761384,739495,739495,734837,65.62,136,Queensboro Bridge,3632.7,0.69,738386,991217,"MULTIPOLYGON (((-73.973164801989 40.753665222591, -73.973097157773 40.753758246163, -73.972989874739 40.753905779723, -73.97300255272 40.753911110987, -73.97332306194 40.754045889593, -73.973150416259 40.754283309222, -73.973009849467 40.754224198703, -73.972931538798 40.754191267749, -73.972876624763 40.754168175774, -73.972665278129 40.754079300843, -73.972345246034 40.753944720434, -73.972558971001 40.753650813163, -73.972672152691 40.753495169643, -73.972692822141 40.753466745578, -73.972718533079 40.753477557738, -73.972980242631 40.75358761169, -73.973157867479 40.753662306939, -73.973164801989 40.753665222591)))",6508.714844,2100,365.4135944,Photogrammetric
1000880010,30801976,"30 Vesey St, New York, NY 10007",30 Vesey Street,88,10,10007,40.7121525,-74.0098222,GREYSTONE PROPERTIES VESEY LLC,O6,1912,0,18,26,80,239.66,71959,71959,71959,71959,68163,65,227,Manhattan Bridge,3853.7,0.74,53268,368806,"MULTIPOLYGON (((-74.009662860791 40.712213437344, -74.009803463368 40.712044410374, -74.009924903918 40.712102901653, -74.009958432956 40.712119050319, -74.009964032177 40.712121747765, -74.009823429844 40.71229077493, -74.009822035659 40.712290103268, -74.009754331291 40.712257493424, -74.009662860791 40.712213437344)))",621.4765625,2100,101.0471099,Photogrammetric
1000880001,28077485,"217 Broadway, New York, NY 10007",Colonnade Management Company - 217 Broadway,88,1,10007,40.7117463,-74.0088518,COLUMBUS PROPERTIES INC,O6,1918,1999,10,12,70,151.72,137580,133198,137580,137580,93739,48.47,291,Manhattan Bridge,3680.4,0.7,26807,188350,"MULTIPOLYGON (((-74.00850762346 40.711768632952, -74.008531116766 40.711740391191, -74.008688701849 40.711550956933, -74.008704727601 40.711531691993, -74.008708821597 40.711526770391, -74.009001906755 40.711667939845, -74.009165156731 40.711746572178, -74.009193680366 40.711760310799, -74.009185126798 40.711770591714, -74.009090520305 40.711884321143, -74.008992483283 40.7120021742, -74.008776959889 40.711898363737, -74.008611907528 40.711818863797, -74.00850762346 40.711768632952)))",2685.335938,2100,211.8824588,Photogrammetric
1000650007,2655724,"15 Maiden Lane, New York, NY 10038",Heller- 15-19 Maiden Lane a-k-a 18-22 John Street,65,7,10038,40.7095889,-74.0090427,RELIDE REALTY CORPORATION LLC,O4,1908,0,20,52,95,276.01,144200,124910,134840,134840,123372,56.97,78.75,Manhattan Bridge,4150.6,0.79,4912,737338,"MULTIPOLYGON (((-74.008918492826 40.709808999846, -74.008996345742 40.709721179543, -74.009069318908 40.709638861694, -74.008998697394 40.709600396502, -74.008912519237 40.709695240539, -74.008851913722 40.709761939773, -74.008787357314 40.709716309518, -74.008830338905 40.709669403105, -74.008948792952 40.709540129182, -74.008958186479 40.709529877933, -74.009083487254 40.709393130894, -74.009096086047 40.709379380894, -74.009117915166 40.709399794655, -74.009123696737 40.709405201767, -74.00915187424 40.709430665085, -74.009180610272 40.709455764545, -74.009209895365 40.709480492943, -74.009228777229 40.70949590728, -74.009239723601 40.709504843975, -74.00927008433 40.709528810439, -74.009201666251 40.709601548415, -74.009133624286 40.709673886492, -74.009096265476 40.709653537899, -74.009048661147 40.709704618644, -74.009091177491 40.709727220824, -74.009074971079 40.709745407025, -74.008979733234 40.709852285355, -74.008918492826 40.709808999846)))",1329.4375,2100,245.6785826,Photogrammetric
1001940042,6779959,"60 Walker St, New York, NY 10013",401 Broadway: 401 Broadway,194,42,10013,40.7189434,-74.0027994,VORNADO REALTY TRUST,O4,1930,1989,26,171,100,347,246249,230139,246249,246249,223139,50,40,Manhattan Bridge,1818.3,0.35,536382,284896,"MULTIPOLYGON (((-74.002795766573 40.718996414906, -74.002600631681 40.718907271693, -74.002514028453 40.718867707909, -74.002531565482 40.718845483837, -74.002579838998 40.718784312918, -74.002607994267 40.718748634976, -74.002609923488 40.718749516531, -74.002704681434 40.718792805462, -74.003077101795 40.718962937568, -74.003049070953 40.718998458031, -74.002931618025 40.719147296479, -74.002912317648 40.71917175302, -74.002758163482 40.719101330633, -74.002776220044 40.71907844914, -74.002828983669 40.719011589489, -74.002795766573 40.718996414906)))",1550.261719,2100,193.420594,Photogrammetric
1008300016,2975484,"37 W 28th St, New York, NY 10001",37 West 28th Street,830,16,10001,40.7458278,-73.9894294,REXTON REALTY COMPANY,O6,1911,0,12,13,100,153.66,54700,52800,45202.15,49700,39600,60.05,120,Broadway/35th St,1823.3,0.35,498981,861684,"MULTIPOLYGON (((-73.989304157164 40.74587513212, -73.989435100507 40.745695367046, -73.989577738137 40.745755464547, -73.989444425295 40.745938483095, -73.989430251703 40.745957941745, -73.989287613772 40.745897844063, -73.989304157164 40.74587513212)))",617.3710938,2100,104.2981269,Photogrammetric
1008260046,2586400,"1115 Broadway, New York, NY 10010",16 Madison Square West / 1115 Broadway,826,46,10010,40.7430117,-73.9897908,ADAMS & COMPANY,O6,1914,2012,12,50,100,164.98,294000,259749,264414,264414,241749,70,600,Broadway/35th St,2846.1,0.54,146248,797884,"MULTIPOLYGON (((-73.989303676783 40.742856060308, -73.989641440073 40.742998377593, -73.989721715849 40.743032201524, -73.989803017979 40.742920580094, -73.989875026541 40.742950920026, -73.989876812355 40.742948467201, -73.989925105074 40.742882165299, -73.990038799824 40.742726068683, -73.99016345999 40.742778593365, -73.990190860249 40.742790138401, -73.99018333929 40.742800464776, -73.990044361595 40.742991271196, -73.990027015084 40.743015087207, -73.990061604099 40.7430296613, -73.990037876981 40.743062235994, -73.989978280793 40.743144057198, -73.99003204682 40.743166711415, -73.990011168892 40.743195373646, -73.989949308302 40.743280304988, -73.98994463651 40.743286717991, -73.989268429964 40.743001799595, -73.989289730465 40.742850184104, -73.989303676783 40.742856060308)))",3210.328125,2100,336.9066391,Photogrammetric
1008280064,6789797,"28 W 27th St, New York, NY 10001",28 West 27th street,828,64,10001,40.7447382,-73.9899349,DAVID & YOUNG COMPANY,O6,1909,0,12,14,100,154.28,63791,63791,15947.75,63791,58291,60,146.72,Broadway/35th St,2241.9,0.43,703617,236452,"MULTIPOLYGON (((-73.989757640771 40.74482345889, -73.989897771838 40.744631074378, -73.98992743862 40.74459034525, -73.990110589803 40.744667512041, -73.990098615832 40.744683951566, -73.989940792397 40.74490062685, -73.989757640771 40.74482345889)))",912.6523438,2100,124.9006047,Photogrammetric
1008280035,6675576,"218 5 Ave, New York, NY 10001",Stellar - 220 Fifth Avenue,828,35,10001,40.743728,-73.9884554,DINO & SONS REALTY,O6,1912,2020,19,31,100,243.43,151000,150888,140960,140960,124594,65,324,Broadway/35th St,2540,0.48,207768,361353,"MULTIPOLYGON (((-73.988209360064 40.743726321446, -73.988300755618 40.74360083071, -73.988304643598 40.743595491999, -73.988705373537 40.743764317608, -73.988622025664 40.743878757535, -73.988404981898 40.743787317329, -73.988393044377 40.743803708055, -73.988298501084 40.743763877173, -73.988209360064 40.743726321446)))",1044.59375,2100,145.9940738,Photogrammetric
1000430001,33631149,"44 Wall St, New York, NY 10005",GCS - 44 Wall Street,43,1,10005,40.7067837,-74.0093849,EQ OFFICE,O4,1927,0,24,45,90,327.8,289049,289049,289049,289049,279635,40,805,Manhattan Bridge,4903.3,0.93,703179,997942,"MULTIPOLYGON (((-74.009691216534 40.706627647033, -74.009576012831 40.706766563276, -74.00945397603 40.706913717841, -74.009333463761 40.707059031506, -74.009313699358 40.707082863341, -74.009207089136 40.707019237279, -74.009118369136 40.706966287966, -74.009104415228 40.70695796024, -74.009081673123 40.706944387728, -74.00921446147 40.706797557782, -74.009483085376 40.706500526556, -74.0095015233 40.706511787733, -74.009691216534 40.706627647033)))",2462.753906,2100,220.6138952,Photogrammetric
1000670023,3058791,"56 Nassau St, New York, NY 10038",02-3-New York 33ML,67,23,10038,40.7091224,-74.0084799,MAIDEN & NASSAU LLC,O4,1986,1989,27,7,100,387.57,531959,558327,508435,508435,553501,60,41,Manhattan Bridge,4137.4,0.79,108179,746034,"MULTIPOLYGON (((-74.008298766275 40.709048899516, -74.008288916943 40.70903874336, -74.008329970352 40.708998297536, -74.008336452091 40.708991912442, -74.008428945117 40.708900786576, -74.008486367103 40.708844213141, -74.008490799578 40.708840729636, -74.008495091367 40.708838310546, -74.008499790298 40.708836380404, -74.008504801708 40.708834976137, -74.008510025012 40.708834127469, -74.008515352525 40.708833850618, -74.008520678929 40.708834152795, -74.00852589417 40.708835025905, -74.008530894107 40.708836453745, -74.008535576968 40.708838406607, -74.00853984926 40.708840845775, -74.008543622225 40.708843721728, -74.008546822486 40.708846975037, -74.008549382581 40.708850541772, -74.008551252801 40.708854348094, -74.008552394083 40.708858318363, -74.00855278275 40.708862371535, -74.008552412874 40.708866425665, -74.008551290362 40.708870398803, -74.00854943887 40.708874210805, -74.008647120822 40.70892212061, -74.008648627173 40.708921454118, -74.008653601884 40.708919924676, -74.008658812159 40.70891894903, -74.008664151497 40.708918547001, -74.00866951221 40.708918726699, -74.008674784246 40.708919484532, -74.008679861099 40.708920805199, -74.00868077116 40.708921158131, -74.00868463981 40.708922661693, -74.00868902334 40.708925015298, -74.008692922928 40.708927820096, -74.008696259281 40.70893101846, -74.008698963754 40.708934544658, -74.008700981904 40.708938327553, -74.008702272301 40.708942290605, -74.008702750856 40.70894590342, -74.008702810084 40.708946353671, -74.008702583408 40.708950432104, -74.008701595813 40.708954445757, -74.008699869773 40.708958311782, -74.00869743841 40.708961951832, -74.008748214402 40.709022688366, -74.008760485586 40.709037366665, -74.00876594683 40.709037040264, -74.008771414069 40.709037306399, -74.008776774882 40.709038161476, -74.008781922762 40.709039587493, -74.008786751201 40.709041555642, -74.00878752282 40.709041986928, -74.008791164342 40.709044025407, -74.00879507224 40.709046946367, -74.008798394419 40.709050260895, -74.008801064599 40.709053900557, -74.008803029521 40.709057791516, -74.008804247753 40.70906185543, -74.008804694436 40.709066010354, -74.008804362456 40.709070170741, -74.008803256537 40.709074253744, -74.008801400335 40.709078175612, -74.008798830523 40.709081857098, -74.008795600345 40.709085223456, -74.008791774877 40.709088207142, -74.00878743103 40.709090746015, -74.008785200487 40.709091700727, -74.008782656367 40.70909279054, -74.008777550288 40.709094298385, -74.008772213375 40.709095238926, -74.00876675568 40.709095593243, -74.008762722616 40.709094754273, -74.008696393386 40.709160662317, -74.008685105406 40.709171878136, -74.008687382696 40.709175458396, -74.008688944069 40.709179255734, -74.008689757563 40.709183184603, -74.008689804234 40.709187163058, -74.008689084069 40.709191103749, -74.008687878612 40.709194227714, -74.008687611259 40.709194921127, -74.008685418926 40.709198532343, -74.008682553212 40.709201859948, -74.008679078011 40.709204831897, -74.008675880782 40.709206866393, -74.008675067867 40.709207384248, -74.00867060916 40.709209460262, -74.008665797737 40.709211016708, -74.008660738916 40.709212019358, -74.00865554038 40.709212445691, -74.008650316918 40.709212287594, -74.008645179767 40.70921154866, -74.008570757008 40.709285497001, -74.008573099386 40.70928911418, -74.008574755431 40.709292944832, -74.008575691997 40.709296914215, -74.008575892507 40.709300943087, -74.008575352217 40.709304954905, -74.008574081768 40.709308869522, -74.008573732756 40.709309530523, -74.008572106001 40.709312611293, -74.008569462775 40.709316106373, -74.008566205332 40.709319287221, -74.008562396384 40.709322090796, -74.008558110477 40.709324462161, -74.008553431625 40.709326355383, -74.008548450945 40.709327733535, -74.008543266653 40.709328568694, -74.008537980518 40.709328846444, -74.008532694311 40.709328559573, -74.008528432821 40.709327551316, -74.008454195572 40.709401315863, -74.008457234894 40.709404405294, -74.008459667178 40.709407792838, -74.008461440346 40.70941140826, -74.008462518888 40.709415179522, -74.008462882676 40.70941902918, -74.008462522233 40.709422879792, -74.008461445832 40.709426651212, -74.008459674765 40.709430268696, -74.00845724689 40.709433656597, -74.008454208351 40.709436747375, -74.008450624225 40.709439477988, -74.008446565509 40.7094417935, -74.008442115034 40.709443645278, -74.008437363916 40.709444996393, -74.008432409189 40.709445819823, -74.008427350254 40.709446097551, -74.008422064085 40.709446179885, -74.008417601484 40.709445729055, -74.008416821624 40.709445650768, -74.008411745945 40.709444523699, -74.008406953022 40.709442824785, -74.0084025541 40.709440591838, -74.008398650956 40.709437877982, -74.008395333534 40.709434745346, -74.008392677581 40.709431265965, -74.008390745826 40.709427519979, -74.008389582065 40.709423594736, -74.00838921471 40.709419581184, -74.008389649691 40.709415571176, -74.008390878734 40.709411658366, -74.008367581739 40.709395097861, -74.008349535896 40.709382270489, -74.008224920588 40.709293688975, -74.008219757565 40.709294275577, -74.008214536489 40.709294314671, -74.008209359129 40.709293805351, -74.00820432371 40.709292756615, -74.008199526087 40.709291190068, -74.008195058567 40.709289134519, -74.008191006359 40.709286630486, -74.00818744639 40.709283723889, -74.008184448484 40.709280472356, -74.008182067086 40.709276937119, -74.008180350722 40.709273184811, -74.008179331352 40.709269289272, -74.008179026736 40.709265322542, -74.008179443984 40.709261362964, -74.008206942403 40.709234040398, -74.008312798092 40.709128860296, -74.008345141734 40.709096722312, -74.008298766275 40.709048899516)))",3106.265625,2100,251.6140165,Photogrammetric
1000640012,10380601,"150 Broadway, New York, NY 10038",JEMB - 150 Broadway,64,12,10038,40.7091799,-74.0100742,JEMB REALTY CORPORATION,O4,1924,1986,23,92,95,303,279669,279669,272517,272517,252669,68,782,Manhattan Bridge,4465.9,0.85,587796,1042195,"MULTIPOLYGON (((-74.009812282632 40.709298046421, -74.009799670367 40.709291500779, -74.009809657654 40.709280356103, -74.009752064006 40.709250469429, -74.00972955439 40.709238788102, -74.009769449813 40.709191026111, -74.009808278423 40.709147696513, -74.009959426386 40.708979028588, -74.010386453177 40.709173194188, -74.010380602381 40.709179723422, -74.010315513524 40.709252358204, -74.010179702256 40.709403912821, -74.009864148802 40.709240167034, -74.009812282632 40.709298046421)))",2283.164063,2100,209.661421,Other (Manual)
1000640015,6738972,"160 Broadway, New York, NY 10038",160 Broadway -Manhattan,64,15,10038,40.7093007,-74.0097604,BRAUN MANAGEMENT INC,O6,1908,0,16,75,100,266.21,150000,150000,150000,150000,141000,55,725,Manhattan Bridge,4370.7,0.83,497632,944560,"MULTIPOLYGON (((-74.009953166975 40.709466704568, -74.009988624728 40.709427137538, -74.009902632206 40.709382514735, -74.009886529021 40.709400484019, -74.009785082807 40.709347842503, -74.009773190086 40.709341670509, -74.009812282632 40.709298046421, -74.009864148802 40.709240167034, -74.010179702256 40.709403912821, -74.010122621938 40.70946760921, -74.010069388052 40.709527013397, -74.010042047328 40.709512825531, -74.009953166975 40.709466704568)))",790.2109375,2100,135.2278969,Photogrammetric
1000670001,33206513,"59 Maiden Lane, New York, NY 10038",59 Maiden Lane,67,1,10038,40.7086585,-74.0079821,CS BRIDGE CORPORATION,O4,1965,0,44,57,100,564.62,1073000,1073000,1073000,1073000,1049755,59.71,3750,Manhattan Bridge,4149.2,0.79,361912,992855,"MULTIPOLYGON (((-74.008486367103 40.708844213141, -74.008428945117 40.708900786576, -74.008336452091 40.708991912442, -74.008280976076 40.708959306235, -74.008298116358 40.708942419514, -74.008242598982 40.708909788077, -74.008191250989 40.708879607508, -74.00815097821 40.708916891532, -74.008060092146 40.709001031797, -74.007973334202 40.709081350833, -74.007972168481 40.709080566569, -74.007968137164 40.7090843571, -74.007949825256 40.709101577041, -74.007648335897 40.708885100169, -74.007473165761 40.708759322866, -74.007393727918 40.708702283312, -74.007445668659 40.708651111112, -74.007540977351 40.708557213099, -74.007541735806 40.708556465625, -74.007557576255 40.708565776773, -74.007569809558 40.708572966551, -74.007571020009 40.708571774195, -74.00761709285 40.708526383585, -74.007823984772 40.708647989154, -74.007902171579 40.708570959481, -74.007987726167 40.708486669321, -74.008338200363 40.708692667029, -74.008303383935 40.708726968219, -74.008297220507 40.708733039911, -74.00837198674 40.708776984847, -74.00838254439 40.708783190402, -74.008486367103 40.708844213141)))",5520.253906,2100,363.1915103,Photogrammetric
1000100014,,"33 Whitehall St, New York, NY 10004",URA Group - 33 Whitehall Street,10,14,10004,40.7033827,-74.0126809,BROAD FINANCIAL CENTER LLC,O4,1986,2003,30,29,95,422.77,405310,365792,290751.458,397310,365792,43.91,1050,Manhattan Bridge,6425.2,1.22,384935,295807,"MULTIPOLYGON (((-74.012346359956 40.703348300151, -74.012596582563 40.703291239113, -74.012629484482 40.703283735144, -74.012733173931 40.703260089783, -74.012861739375 40.703230771027, -74.012899273317 40.703245472186, -74.012906688278 40.703248376406, -74.012961875068 40.703388532177, -74.012957234358 40.703395146959, -74.012938186497 40.703422295033, -74.012883024518 40.703434875069, -74.012755142595 40.703464037082, -74.012771214847 40.703512289228, -74.012751261674 40.703539474292, -74.012747634683 40.703544416703, -74.012499272607 40.703544965343, -74.012424405332 40.703545131039, -74.012391444875 40.703531361264, -74.012378534291 40.703525967687, -74.012321961507 40.703384156647, -74.012346359956 40.703348300151)))",2210.566406,2100,196.1133878,Photogrammetric
1001660027,21355194,"80 Centre St, New York, NY 10013",DCAS_1022_Louis J. Lefkowitz Building,166,27,10013,40.7150953,-74.0011868,STATE OF NEW YORK,O3,1929,0,9,9,100,143.11,472500,640000,472500,472500,640000,65,1106,Manhattan Bridge,1256.5,0.24,681410,396338,"MULTIPOLYGON (((-74.001054100118 40.715334780324, -74.000643794339 40.715139893081, -74.000585696446 40.714806584739, -74.000581699634 40.71478365596, -74.000578386909 40.714764652504, -74.000579736061 40.714763008164, -74.000695298953 40.714622146962, -74.001195512628 40.714859738945, -74.001894823147 40.715191891845, -74.001637578723 40.715505458942, -74.001574732361 40.715582065342, -74.001054100118 40.715334780324), (-74.001105559056 40.715170851815, -74.001182478084 40.715077091698, -74.001214103436 40.715092112783, -74.001234734662 40.715066964007, -74.000869261727 40.714893372343, -74.000813618161 40.714908124915, -74.00083898781 40.715044235994, -74.001105559056 40.715170851815)))",8983.628906,2100,562.0959576,Photogrammetric
1001540023,21355190,"14 Reade St, New York, NY 10007",DCAS_1014_City Planning Building,154,23,10007,40.7143925,-74.0047832,CITY OF NEW YORK,O3,1915,1961,7,6,20,85.65507373,99000,71732,99000,99000,71732,65,383,Manhattan Bridge,2266.6,0.43,779007,332166,"MULTIPOLYGON (((-74.004934063795 40.71435310125, -74.004819982609 40.714494508757, -74.004791439753 40.714529888308, -74.004336661466 40.714317461496, -74.004327445496 40.714313156502, -74.004419011412 40.714199659871, -74.004470070306 40.714136370914, -74.004487506889 40.714144515354, -74.004934063795 40.71435310125)))",1846.4375,2100,182.210032,Photogrammetric
1012830017,4341928,"400 Madison Ave, New York, NY 10017",Newmark - 400 Madison Ave,1283,17,10017,40.7563768,-73.9769317,SL GREEN REALTY CORP,O9,1929,1985,20,70,90,268.2,184140,146191,184140,184140,138344,52.8,500,Midtown-DOT,3633.4,0.71,349279,297424,"MULTIPOLYGON (((-73.977165052525 40.756190362257, -73.977002765561 40.756412608917, -73.976920925612 40.756524685655, -73.976837111534 40.756639463452, -73.976697978755 40.756580716145, -73.976708740198 40.756565977949, -73.977025920395 40.756131615342, -73.977165052525 40.756190362257)))",1337.375,2100,186.3088594,Photogrammetric
1013050013,1423551,"560 Lexington Ave, New York, NY 10022",560 Lexco LP,1305,13,10022,40.7568589,-73.9726398,RUDIN MANAGEMENT COMPANY,O4,1980,2014,22,17,100,316.51,328910,345743,324040,324040,342243,65,215,Queensboro Bridge,2879.1,0.55,440614,614756,"MULTIPOLYGON (((-73.972818046302 40.757095294574, -73.972795913305 40.75708589708, -73.972653347254 40.757025361981, -73.972580362885 40.756994372655, -73.972595424064 40.756973862728, -73.972339712366 40.756865285328, -73.972279360601 40.75683965865, -73.972331948697 40.756768044199, -73.972432024778 40.756631760501, -73.972432593525 40.756630986203, -73.972491282802 40.756655906407, -73.972723525491 40.756754518332, -73.972884806857 40.75682299931, -73.972907987639 40.756832841883, -73.972887956002 40.75686012068, -73.972979575716 40.756899022422, -73.972831314501 40.757100927663, -73.972818046302 40.757095294574)))",2596,2100,221.800464,Photogrammetric
1013050060,4410003,"566 Lexington Ave, New York, NY 10022",General Electric Building,1305,60,10022,40.7570757,-73.972405,TOWER 570 CO LP,O4,1931,1996,50,50,100,604.69,458300,458300,361581,361581,453300,56,679,Queensboro Bridge,2782,0.53,737469,846512,"MULTIPOLYGON (((-73.972105348204 40.757076626938, -73.972279360601 40.75683965865, -73.972339712366 40.756865285328, -73.972595424064 40.756973862728, -73.972580362885 40.756994372655, -73.972653347254 40.757025361981, -73.972795913305 40.75708589708, -73.972818046302 40.757095294574, -73.972771309469 40.757158940255, -73.972647934653 40.757326952513, -73.972637319149 40.757341410305, -73.972552886075 40.757305560018, -73.972238440868 40.757172044206, -73.972123918681 40.757123417184, -73.972118966082 40.757120926989, -73.972114460129 40.757117982147, -73.972110476592 40.757114631303, -73.972107080582 40.757110928504, -73.972104326548 40.757106934096, -73.972103473446 40.757105193213, -73.972102259463 40.757102713828, -73.97210091364 40.757098337046, -73.972100531136 40.757095503964, -73.972100311551 40.757093874897, -73.972100462639 40.757089399422, -73.972101364502 40.757084986264, -73.972103001719 40.757080704758, -73.972105348204 40.757076626938)))",3058.039063,2100,228.787341,Photogrammetric
1012860043,4858778,"34 E 51st St, New York, NY 10022",34 E 51 Street,1286,43,10022,40.7579435,-73.9744369,BANCO DI ROMA,O4,2013,0,21,2,65,297,82576,74455,82576,82576,65936,70,340.41,Queensboro Bridge,3129.2,0.6,1286544,65754,"MULTIPOLYGON (((-73.974432593266 40.758097122323, -73.974270177602 40.758028253354, -73.974449091254 40.757784720936, -73.974466260056 40.757791841434, -73.974479181605 40.757797330175, -73.974442353751 40.757847346874, -73.974497484552 40.757870368799, -73.974533877577 40.757820831055, -73.974611533761 40.75785355184, -73.974432593266 40.758097122323)))",789.9921875,2100,140.1191671,Other (Manual)
