bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Office_Gas_Usage_Current_Jan_kBtu,Office_Gas_Cost_Current_Jan_USD,Office_Gas_Usage_Current_Feb_kBtu,Office_Gas_Cost_Current_Feb_USD,Office_Gas_Usage_Current_Mar_kBtu,Office_Gas_Cost_Current_Mar_USD,Office_Gas_Usage_Current_Apr_kBtu,Office_Gas_Cost_Current_Apr_USD,Office_Gas_Usage_Current_May_kBtu,Office_Gas_Cost_Current_May_USD,Office_Gas_Usage_Current_Jun_kBtu,Office_Gas_Cost_Current_Jun_USD,Office_Gas_Usage_Current_Jul_kBtu,Office_Gas_Cost_Current_Jul_USD,Office_Gas_Usage_Current_Aug_kBtu,Office_Gas_Cost_Current_Aug_USD,Office_Gas_Usage_Current_Sep_kBtu,Office_Gas_Cost_Current_Sep_USD,Office_Gas_Usage_Current_Oct_kBtu,Office_Gas_Cost_Current_Oct_USD,Office_Gas_Usage_Current_Nov_kBtu,Office_Gas_Cost_Current_Nov_USD,Office_Gas_Usage_Current_Dec_kBtu,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Usage_Current_Jan_kBtu,Office_Steam_Cost_Current_Jan_USD,Office_Steam_Usage_Current_Feb_kBtu,Office_Steam_Cost_Current_Feb_USD,Office_Steam_Usage_Current_Mar_kBtu,Office_Steam_Cost_Current_Mar_USD,Office_Steam_Usage_Current_Apr_kBtu,Office_Steam_Cost_Current_Apr_USD,Office_Steam_Usage_Current_May_kBtu,Office_Steam_Cost_Current_May_USD,Office_Steam_Usage_Current_Jun_kBtu,Office_Steam_Cost_Current_Jun_USD,Office_Steam_Usage_Current_Jul_kBtu,Office_Steam_Cost_Current_Jul_USD,Office_Steam_Usage_Current_Aug_kBtu,Office_Steam_Cost_Current_Aug_USD,Office_Steam_Usage_Current_Sep_kBtu,Office_Steam_Cost_Current_Sep_USD,Office_Steam_Usage_Current_Oct_kBtu,Office_Steam_Cost_Current_Oct_USD,Office_Steam_Usage_Current_Nov_kBtu,Office_Steam_Cost_Current_Nov_USD,Office_Steam_Usage_Current_Dec_kBtu,Office_Steam_Cost_Current_Dec_USD,Office_Elec_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD
1012910028,"65 E 55th St, New York, NY 10022",441776.0,528552,0.836,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2438964.0,138902.47,2424908.0,138101.96,1461701.0,83245.95,570555.0,32493.92,110307.0,6282.14,33912.0,1931.34,0.0,,0.0,,10823.0,616.39,219213.0,12484.49,972169.0,55366.41,1880342.0,107088.15,1197618.0,39385.96,1131084.0,39026.64,1131084.0,35240.76,1012985.0,31917.3,1064549.0,35711.24,1131084.0,43693.47,1215582.0,47343.11,1215582.0,48589.51,1131084.0,44783.62,1064549.0,34626.91,1064549.0,35619.93,1131084.0,35312.27
1012910038,"430 Park Ave, New York, NY 10022",223008.0,233115,0.957,SC9 Rate I (Standard),2194975.0,45030.32,2034278.0,41736.03,2042276.0,41899.99,1130041.0,23199.17,861364.0,17691.3,785681.0,16139.79,853957.0,17539.45,813727.0,16714.74,767279.0,15762.55,933021.0,19160.26,1716340.0,35218.3,2088068.0,42838.73,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,982059.0,32387.16,869694.0,30123.6,952931.0,29769.1,949489.0,29948.09,1061112.0,35597.57,1127498.0,43556.53,1237963.0,48205.55,1237296.0,49448.5,1106350.0,43815.28,1055221.0,34327.89,903734.0,30314.8,888867.0,27857.68
1012910045,"60 E 56th St, New York, NY 10022",58240.69849,62933,0.925,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,53151.0,3027.03,49608.0,2825.25,42521.0,2421.63,28347.0,1614.4,14174.0,807.23,7087.0,403.61,7087.0,403.61,7087.0,403.61,10630.0,605.39,21260.0,1210.79,35434.0,2018.02,49608.0,2825.25,179170.0,6318.82,169216.0,6265.06,169216.0,5698.67,159262.0,5440.71,159262.0,5769.06,169216.0,6963.24,179170.0,7405.69,179170.0,7589.4,169216.0,7126.33,159262.0,5606.84,159262.0,5755.4,169216.0,5709.37
1012920037,"450 Park Ave, New York, NY 10022",264713.0,325116,0.814,SC9 Rate I (Standard),4747.0,122.6,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1599259.0,91080.08,1475551.0,84034.73,1182209.0,67328.49,780418.0,44445.92,915990.0,52166.93,1183565.0,67405.71,1401839.0,79836.73,1290595.0,73501.22,1101506.0,62732.34,833634.0,47476.64,923012.0,52566.85,1357940.0,77336.62,1260937.0,41441.81,1192130.0,41105.89,1307974.0,40673.63,1181101.0,37131.1,1320764.0,44185.5,1370265.0,52826.92,1561210.0,60661.65,1503717.0,59988.03,1355858.0,53583.56,1252568.0,40654.09,1148203.0,38379.59,1197989.0,37371.37
1012920048,"32 E 57th St, New York, NY 10022",72511.0,77511,0.935,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,154678.0,5523.61,146085.0,5477.21,146085.0,4988.24,137491.0,4765.52,137491.0,5048.99,146085.0,6079.95,154678.0,6461.91,154678.0,6620.51,146085.0,6220.75,137491.0,4908.94,137491.0,5037.19,146085.0,4997.48
1012920052,"575 Madison Ave, New York, NY 10022",343354.0,400943,0.856,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1367401.0,77875.43,1405901.0,80068.06,872557.0,49693.36,277849.0,15823.9,319915.0,18219.61,573832.0,32680.55,753232.0,42897.63,629824.0,35869.37,243209.0,13851.1,280204.0,15958.02,552857.0,31485.99,854924.0,48689.14,974117.0,32129.29,922848.0,31934.05,871579.0,27270.52,769040.0,24351.81,717771.0,24241.63,820309.0,31826.11,922848.0,36062.81,922848.0,37009.05,820309.0,32616.73,769040.0,25154.01,820309.0,27562.69,922848.0,28903.5
1012930026,"597 Madison Ave, New York, NY 10022",195874.5,305037,0.642,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,62.0,4.07,2.0,2.55,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1134970.0,64638.16,1214016.0,69139.94,804410.0,45812.29,271110.0,15440.1,67349.0,3835.62,64775.0,3689.03,72669.0,4138.6,67775.0,3859.88,81168.0,4622.63,154539.0,8801.22,524374.0,29863.85,989416.0,56348.65,700014.0,23229.67,663171.0,23089.35,626328.0,19738.07,552643.0,17640.67,515800.0,17561.48,589485.0,23011.78,663171.0,26056.34,663171.0,26736.32,589485.0,23579.93,552643.0,18217.14,589485.0,19948.03,663171.0,20911.56
1012930035,"460 Park Ave, New York, NY 10022",249862.0,254185,0.983,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,136836.0,7793.01,136836.0,7793.01,136836.0,7793.01,181756.0,10351.26,29936.0,1704.9,26905.0,1532.28,28359.0,1615.09,28894.0,1645.55,27593.0,1571.46,91915.0,5234.69,536887.0,30576.48,1210866.0,68960.54,1017267.0,33530.29,908106.0,31431.93,976707.0,30499.34,914560.0,28864.84,980245.0,32922.91,1141762.0,44101.22,1428548.0,55549.61,1340822.0,53543.96,1232530.0,48755.25,985026.0,32077.71,879962.0,29530.59,868209.0,27221.9
1012930059,"600 Madison Ave, New York, NY 10022",315918.0,343305,0.92,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2466712.0,88214.91,2785950.0,99631.55,1967437.0,70359.77,1203384.0,43035.59,1111627.0,39754.16,1618231.0,57871.41,2181497.0,78015.01,2008271.0,71820.08,1495078.0,53467.19,1097561.0,39251.13,1489796.0,53278.3,1989869.0,71161.98,1184846.0,38971.28,1107045.0,38207.86,1211744.0,37718.09,1126363.0,35433.51,1231476.0,41232.32,1250184.0,48241.46,1420481.0,55238.75,1373883.0,54851.84,1253825.0,49588.95,1171476.0,38054.59,1109036.0,37087.51,1176011.0,36694.96
1012930069,"745 5 Ave, New York, NY 10022",437870.0,459340,0.953,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,547545.0,31183.47,494380.0,28155.64,295390.0,16822.88,47631.0,2712.65,13401.0,763.21,8991.0,512.05,11600.0,660.64,17891.0,1018.92,23168.0,1319.45,32969.0,1877.63,85078.0,4845.31,153584.0,8746.83,1891021.0,61899.48,1726604.0,59310.27,1940878.0,60112.16,1827389.0,57174.49,1981538.0,66040.47,2040555.0,78422.85,2227573.0,86339.48,2213283.0,88058.21,2003360.0,78933.37,1856013.0,59998.25,1640213.0,54610.52,1673480.0,52005.3
1012940037,"500 Park Ave, New York, NY 10022",97344.0,103178,0.943,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,946615.0,53911.07,883507.0,50316.98,757292.0,43128.86,504861.0,28752.55,315538.0,17970.34,126215.0,7188.12,63108.0,3594.09,63108.0,3594.09,126215.0,7188.12,378646.0,21564.43,757292.0,43128.86,1388369.0,79069.59,922591.0,30456.34,837014.0,29010.51,943024.0,29464.83,958983.0,30242.53,1058102.0,35498.01,1154723.0,44596.16,1318936.0,51325.79,1310909.0,52360.61,1185915.0,46930.26,1135605.0,36904.7,1010863.0,33848.88,983797.0,30779.29
1012940046,"625 Madison Ave, New York, NY 10022",464747.0,526635,0.882,SC9 Rate II (Large TOD),267713.0,5521.45,226545.0,4677.51,244406.0,5043.66,227283.0,4692.63,239472.0,4942.51,232812.0,4805.98,240580.0,4965.22,240515.0,4963.89,227566.0,4698.44,240058.0,4954.52,233168.0,4813.28,240713.0,4967.95,1369391.0,77988.77,1593664.0,90761.43,853490.0,48607.47,292661.0,16667.46,485558.0,27653.22,1296423.0,73833.14,1774753.0,101074.71,1758782.0,100165.14,1280594.0,72931.65,520549.0,29646.01,615716.0,35065.9,1135984.0,64695.91,1322249.0,43432.5,1177729.0,40615.39,1248364.0,38842.81,1119634.0,35224.82,1089290.0,36529.55,1246311.0,48093.57,1252297.0,48757.9,1164167.0,46555.55,1016352.0,40291.85,877023.0,28615.54,843792.0,28337.37,986831.0,30872.67
1012950017,"354 Lexington Ave, New York, NY 10017",226050.0,238293,0.949,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1061839.0,60473.24,1108745.0,63144.61,649221.0,36974.06,272714.0,15531.45,179555.0,10225.91,151251.0,8613.96,101820.0,5798.79,12804.0,729.21,28277.0,1610.42,95922.0,5462.89,353055.0,20106.98,694158.0,39533.29,549134.0,18330.87,485601.0,17041.25,530473.0,16794.05,481346.0,15429.53,602573.0,20431.48,666427.0,25949.91,790118.0,30948.15,762217.0,30654.54,687737.0,27426.51,596386.0,19619.38,523345.0,17766.14,502143.0,15955.69
1012950020,"363 Lexington Ave, New York, NY 10017",108587.0,126888,0.856,SC9 Rate I (Standard),124254.0,3146.13,129114.0,3269.08,145963.0,3695.36,129308.0,3273.99,142610.0,3610.53,131242.0,3322.92,130068.0,3293.22,137447.0,3479.91,135844.0,3439.35,143495.0,3632.92,139678.0,3536.35,137527.0,3481.93,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,401707.0,13544.19,373886.0,13236.2,409966.0,13092.89,354003.0,11480.23,373147.0,12843.26,401627.0,15838.17,516474.0,20403.47,466975.0,18974.87,410014.0,16553.61,344618.0,11548.65,336061.0,11587.82,351403.0,11316.44
1012950023,"355 Lexington Ave, New York, NY 10017",209000.0,225000,0.929,SC9 Rate I (Standard),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,670214.0,38169.64,683413.0,38921.34,394511.0,22467.96,47295.0,2693.52,11060.0,629.88,72.0,4.1,0.0,,0.0,,112.0,6.38,24763.0,1410.29,213209.0,12142.56,522664.0,29766.46,493597.0,16527.69,508736.0,17829.24,536245.0,16971.32,499638.0,15996.82,545351.0,18538.87,645345.0,25144.87,762498.0,29883.83,796184.0,31998.27,609102.0,24347.94,571744.0,18829.45,517683.0,17579.36,485581.0,15445.97
1012950033,"622 3 Ave, New York, NY 10017",960471.0,1088000,0.883,SC9 Rate II (Large TOD),31989.0,811.82,29739.0,754.9,36105.0,915.96,70478.0,1785.59,62201.0,1576.19,60002.0,1520.55,59145.0,1498.87,61008.0,1546.0,53245.0,1349.6,27926.0,709.03,29870.0,758.21,25900.0,657.77,3328276.0,119026.29,3692741.0,132060.34,3577949.0,127955.13,2112734.0,75555.9,2670827.0,95514.5,4427872.0,158350.2,4983410.0,178217.43,5246392.0,187622.23,3828042.0,136898.99,2284475.0,81697.72,1926743.0,68904.46,2752702.0,98442.53,2319025.0,75795.99,2271491.0,77869.33,2449772.0,75741.95,2372790.0,74089.07,2562758.0,85264.21,2743559.0,105268.0,3072191.0,118886.25,2932611.0,116514.58,2659578.0,104624.41,2433946.0,78524.6,2106803.0,70002.87,2134504.0,66193.99
1012950058,"364 Lexington Ave, New York, NY 10017",233287.0,245292,0.951,SC9 Rate I (Standard),73957.0,1873.61,108337.0,2743.43,59414.0,1505.67,55545.0,1407.79,58633.0,1485.91,73213.0,1854.79,53459.0,1355.01,82090.0,2079.38,82001.0,2077.13,90101.0,2282.06,90809.0,2299.97,118761.0,3007.15,1533718.0,87347.42,1502876.0,85590.93,984815.0,56086.62,424018.0,24148.43,194498.0,11076.94,42479.0,2419.24,33170.0,1889.08,24536.0,1397.36,48610.0,2768.41,236423.0,13464.63,759338.0,43245.38,1348703.0,76810.56,700896.0,23258.31,657492.0,22895.92,717580.0,22540.71,686720.0,21798.81,792493.0,26713.05,912332.0,35340.13,1101144.0,42933.32,1084458.0,43402.29,923181.0,36644.19,785666.0,25686.98,707046.0,23826.26,718604.0,22617.59
1012960001,"125 Park Ave, New York, NY 10168",497582.0,541089,0.92,SC9 Rate II (Large TOD),1245517.0,25566.43,1223709.0,25119.37,1200815.0,24650.04,543956.0,11184.43,338037.0,6963.09,151494.0,3138.96,146798.0,3042.69,150815.0,3125.04,236975.0,4891.32,523622.0,10767.58,905598.0,18598.09,957970.0,19671.72,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2607979.0,85177.8,2448032.0,83882.38,2683221.0,82911.93,2275431.0,71069.66,2367920.0,78819.98,2413622.0,92668.92,2778955.0,107586.61,2736505.0,108756.7,2455969.0,96653.08,2438603.0,78673.89,2317902.0,76966.82,2456615.0,76107.43
1012970023,"395 Lexington Ave, New York, NY 10174",880010.95,1035307,0.85,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2994437.0,170537.45,3302161.0,188062.77,1846518.0,105161.83,643692.0,36659.18,170645.0,9718.48,118555.0,6751.88,100126.0,5702.32,95851.0,5458.85,108289.0,6167.21,354804.0,20206.59,1223262.0,69666.51,2066996.0,117718.37,2373689.0,77570.83,2212040.0,75844.4,2293326.0,70936.99,2007986.0,62775.36,2242901.0,74685.0,2625186.0,100747.77,2725491.0,105526.41,2869776.0,114028.85,2608275.0,102615.89,2237864.0,72238.95,1965130.0,65329.22,2022182.0,62737.12
1012990022,"437 Lexington Ave, New York, NY 10017",91555.0,97075,0.943,SC9 Rate I (Standard),449.0,13.86,416.0,13.02,418.0,13.08,231.0,8.34,176.0,6.95,161.0,6.57,175.0,6.93,167.0,6.73,157.0,6.47,191.0,7.33,351.0,11.38,427.0,13.3,784454.0,44675.77,732158.0,41697.44,627564.0,35740.66,418376.0,23827.11,209188.0,11913.55,104594.0,5956.78,104594.0,5956.78,104594.0,5956.78,156891.0,8935.17,313782.0,17870.33,522970.0,29783.89,732158.0,41697.44,281842.0,9652.39,266184.0,9567.83,266184.0,8676.87,250526.0,8271.09,250526.0,8787.6,266184.0,10666.1,281842.0,11362.09,281842.0,11651.07,266184.0,10922.65,250526.0,8532.42,250526.0,8766.11,266184.0,8693.7
1013000001,"230 Park Ave, New York, NY 10017",1181886.0,1212596,0.975,SC9 Rate II (Large TOD),210726.0,5333.87,172917.0,4377.3,203714.0,5156.46,163101.0,4128.96,157225.0,3980.29,99037.0,2508.14,138071.0,3495.7,153783.0,3893.21,150117.0,3800.46,166304.0,4209.99,199488.0,5049.55,210141.0,5319.07,4948394.0,176965.18,4864801.0,173975.71,2950184.0,105504.91,679641.0,24305.42,1979012.0,70773.71,4114204.0,147132.76,5956518.0,213017.85,5029002.0,179847.89,3653344.0,130651.41,2408148.0,86120.54,2530252.0,90487.24,4586349.0,164017.67,2825977.0,92255.79,2712458.0,92888.83,2971142.0,91754.92,2887742.0,90059.32,3137761.0,104282.32,3485133.0,133586.01,4005124.0,154836.18,3679820.0,146073.91,3729948.0,146529.57,3140685.0,101179.98,2599587.0,86259.33,3349744.0,103594.78
1013000033,"730 3 Ave, New York, NY 10017",646809.0,665110,0.972,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2598698.0,147999.55,2747370.0,156466.63,1900768.0,108251.44,1146905.0,65317.87,710010.0,40436.08,309516.0,17627.38,428991.0,24431.65,509385.0,29010.2,497318.0,28322.97,712968.0,40604.54,1193262.0,67957.97,1820673.0,103689.92,1719572.0,56332.85,1705669.0,58597.22,1848020.0,57260.19,1754702.0,54920.24,1836603.0,61246.78,2010048.0,77257.9,2390507.0,92618.03,2290488.0,91112.42,2171225.0,85505.31,2031612.0,65627.29,1837344.0,61113.68,1926599.0,59795.41
1013010001,"245 Park Ave, New York, NY 10167",1573122.0,1592125,0.988,SC9 Rate II (Large TOD),29697.0,753.83,26453.0,671.76,29287.0,743.46,28290.0,718.24,28440.0,722.03,51564.0,1307.07,159311.0,4033.07,171783.0,4348.61,156901.0,3972.1,157292.0,3981.99,153411.0,3883.8,171650.0,4345.24,7931857.0,283660.21,7403066.0,264749.51,6345485.0,226928.15,4230324.0,151285.46,2643952.0,94553.39,1057581.0,37821.36,528790.0,18910.66,528790.0,18910.66,1057581.0,37821.36,3172743.0,113464.09,6345485.0,226928.15,11633390.0,416034.97,6402284.0,208371.92,5767443.0,196942.75,6129070.0,188745.14,5775215.0,179608.8,6140035.0,203581.93,6313898.0,241606.22,7052955.0,272282.24,6957622.0,275742.63,6413385.0,251586.56,6105563.0,196222.75,5658024.0,187154.18,5623044.0,173558.92
1013010023,"485 Lexington Ave, New York, NY 10017",674979.0,794557,0.85,SC9 Rate II (Large TOD),8603.0,220.16,7726.0,197.97,7884.0,201.97,7726.0,197.97,8016.0,205.3,7994.0,204.75,7933.0,203.2,7952.0,203.69,8027.0,205.58,7671.0,196.58,7320.0,187.7,8091.0,207.2,1756168.0,62804.33,1804486.0,64532.29,896915.0,32075.6,318272.0,11382.09,781933.0,27963.6,1679996.0,60080.26,2358525.0,84345.91,2156314.0,77114.41,1428382.0,51082.0,676794.0,24203.6,636315.0,22755.99,1370349.0,49006.62,1949897.0,63811.08,1792754.0,61563.37,1957993.0,60637.82,1786443.0,55904.63,1947692.0,64921.02,2036361.0,78262.69,2306583.0,89384.08,2245263.0,89323.33,1981533.0,78078.84,1966553.0,63541.75,1753092.0,58334.29,1740601.0,54071.05
1013010033,"750 3 Ave, New York, NY 10017",739495.0,761384,0.971,SC9 Rate I (Standard),30368.0,770.81,27430.0,696.48,30368.0,770.81,29382.0,745.86,30309.0,769.32,28916.0,734.07,25983.0,659.87,26491.0,672.72,1922.0,51.13,31286.0,794.04,34846.0,884.1,36335.0,921.78,1900334.0,67960.02,1991988.0,71237.76,1246845.0,44589.85,511313.0,18285.65,1049583.0,37535.34,2045439.0,73149.28,2621074.0,93735.23,2281322.0,81584.97,1583113.0,56615.52,740278.0,26473.93,943902.0,33755.96,1734407.0,62026.11,1165833.0,38353.96,1106396.0,38185.76,1093830.0,34096.57,918209.0,28978.0,939989.0,31591.45,1073644.0,41500.05,1170099.0,45590.45,1200481.0,47992.12,1034823.0,41014.99,881472.0,28758.16,887821.0,29789.85,893261.0,27992.92
1013030001,"299 Park Ave, New York, NY 11364",508069.7,1039281,0.5,SC9 Rate II (Large TOD),0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2773790.0,99196.68,2606705.0,93221.36,2130818.0,76202.62,1400100.0,50070.58,1754256.0,62735.96,2697298.0,96461.16,2810391.0,100505.61,2151934.0,76957.77,1873424.0,66997.66,1622667.0,58030.05,1683906.0,60220.09,2591597.0,92681.07,1971606.0,64515.93,1904158.0,65357.83,2099106.0,64971.86,2024742.0,63295.02,2209567.0,73582.49,2232008.0,85733.74,2348479.0,90998.51,2297875.0,91404.64,2180654.0,85874.46,2124497.0,68604.84,1937536.0,64418.92,1907562.0,59209.52
1013030033,"776 3 Ave, New York, NY 10017",306936.0,515182,0.596,SC9 Rate I (Standard),41499.0,1052.42,37443.0,949.81,44266.0,1122.43,36560.0,927.47,38770.0,983.38,37646.0,954.94,30521.0,774.68,1889.0,50.29,5526.0,142.31,9422.0,240.88,5094.0,131.38,8045.0,206.04,788704.0,44917.82,880223.0,50129.95,584575.0,33292.38,125810.0,7165.06,0.0,,0.0,,0.0,,17644.0,1004.85,71734.0,4085.35,130069.0,7407.61,395740.0,22537.96,862310.0,49109.78,852517.0,28181.16,874916.0,30301.46,923646.0,28869.67,837015.0,26459.93,861219.0,28986.15,894626.0,34664.0,997261.0,38930.26,931163.0,37337.99,815402.0,32424.62,775880.0,25373.28,804201.0,27031.3,835531.0,26216.19
