bbl,address,office_sqft,total_gross_floor_area,office_pct_of_building,elec_tariff,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct,odcv_hvac_savings_pct,Office_Elec_Savings_ODCV_Jan_kBtu,Office_Elec_Savings_ODCV_Feb_kBtu,Office_Elec_Savings_ODCV_Mar_kBtu,Office_Elec_Savings_ODCV_Apr_kBtu,Office_Elec_Savings_ODCV_May_kBtu,Office_Elec_Savings_ODCV_Jun_kBtu,Office_Elec_Savings_ODCV_Jul_kBtu,Office_Elec_Savings_ODCV_Aug_kBtu,Office_Elec_Savings_ODCV_Sep_kBtu,Office_Elec_Savings_ODCV_Oct_kBtu,Office_Elec_Savings_ODCV_Nov_kBtu,Office_Elec_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Jan_kBtu,Office_Gas_Savings_ODCV_Jan_USD,Office_Gas_Savings_ODCV_Feb_kBtu,Office_Gas_Savings_ODCV_Feb_USD,Office_Gas_Savings_ODCV_Mar_kBtu,Office_Gas_Savings_ODCV_Mar_USD,Office_Gas_Savings_ODCV_Apr_kBtu,Office_Gas_Savings_ODCV_Apr_USD,Office_Gas_Savings_ODCV_May_kBtu,Office_Gas_Savings_ODCV_May_USD,Office_Gas_Savings_ODCV_Jun_kBtu,Office_Gas_Savings_ODCV_Jun_USD,Office_Gas_Savings_ODCV_Jul_kBtu,Office_Gas_Savings_ODCV_Jul_USD,Office_Gas_Savings_ODCV_Aug_kBtu,Office_Gas_Savings_ODCV_Aug_USD,Office_Gas_Savings_ODCV_Sep_kBtu,Office_Gas_Savings_ODCV_Sep_USD,Office_Gas_Savings_ODCV_Oct_kBtu,Office_Gas_Savings_ODCV_Oct_USD,Office_Gas_Savings_ODCV_Nov_kBtu,Office_Gas_Savings_ODCV_Nov_USD,Office_Gas_Savings_ODCV_Dec_kBtu,Office_Gas_Savings_ODCV_Dec_USD,Office_Steam_Savings_ODCV_Jan_kBtu,Office_Steam_Savings_ODCV_Jan_USD,Office_Steam_Savings_ODCV_Feb_kBtu,Office_Steam_Savings_ODCV_Feb_USD,Office_Steam_Savings_ODCV_Mar_kBtu,Office_Steam_Savings_ODCV_Mar_USD,Office_Steam_Savings_ODCV_Apr_kBtu,Office_Steam_Savings_ODCV_Apr_USD,Office_Steam_Savings_ODCV_May_kBtu,Office_Steam_Savings_ODCV_May_USD,Office_Steam_Savings_ODCV_Jun_kBtu,Office_Steam_Savings_ODCV_Jun_USD,Office_Steam_Savings_ODCV_Jul_kBtu,Office_Steam_Savings_ODCV_Jul_USD,Office_Steam_Savings_ODCV_Aug_kBtu,Office_Steam_Savings_ODCV_Aug_USD,Office_Steam_Savings_ODCV_Sep_kBtu,Office_Steam_Savings_ODCV_Sep_USD,Office_Steam_Savings_ODCV_Oct_kBtu,Office_Steam_Savings_ODCV_Oct_USD,Office_Steam_Savings_ODCV_Nov_kBtu,Office_Steam_Savings_ODCV_Nov_USD,Office_Steam_Savings_ODCV_Dec_kBtu,Office_Steam_Savings_ODCV_Dec_USD,office_elec_odcv_savings_pct_jan,office_elec_odcv_savings_pct_feb,office_elec_odcv_savings_pct_mar,office_elec_odcv_savings_pct_apr,office_elec_odcv_savings_pct_may,office_elec_odcv_savings_pct_jun,office_elec_odcv_savings_pct_jul,office_elec_odcv_savings_pct_aug,office_elec_odcv_savings_pct_sep,office_elec_odcv_savings_pct_oct,office_elec_odcv_savings_pct_nov,office_elec_odcv_savings_pct_dec,Office_Elec_Savings_ODCV_Jan_USD,Office_Elec_Savings_ODCV_Feb_USD,Office_Elec_Savings_ODCV_Mar_USD,Office_Elec_Savings_ODCV_Apr_USD,Office_Elec_Savings_ODCV_May_USD,Office_Elec_Savings_ODCV_Jun_USD,Office_Elec_Savings_ODCV_Jul_USD,Office_Elec_Savings_ODCV_Aug_USD,Office_Elec_Savings_ODCV_Sep_USD,Office_Elec_Savings_ODCV_Oct_USD,Office_Elec_Savings_ODCV_Nov_USD,Office_Elec_Savings_ODCV_Dec_USD,Total_ODCV_Savings_Annual_USD,ODCV_Savings_Rank
1007860023,"229 W 36th St, New York, NY 10018",110500.0,130000,0.85,SC9 Rate I (Standard),0.65,0.65,0.65,0.478,0.478,0.605,0.605,0.605,0.65,0.45,0.467,0.47,0.3463,64271.150255,59674.260165,62229.7637,37457.1073176,36912.8400744,52319.0022685,65543.7871715,64253.40584299999,60694.840894999994,32139.566235,32955.2443717,34393.677954,68.22109999999999,2.59,61.6414,2.43,99.0418,3.37,21.4706,1.41,2.4241,0.93,0.0,,1.0389,0.89,0.0,,0.6926,0.88,2.4241,0.93,84.1509,2.99,101.1196,3.42,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.225095,0.225095,0.225095,0.1655314,0.1655314,0.2095115,0.2095115,0.2095115,0.225095,0.155835,0.1617221,0.162761,2086.76,2032.5199999999995,1911.2699999999995,1161.6600000000008,1220.8900000000003,1997.8700000000008,2525.6800000000003,2541.84,2376.209999999999,1030.2800000000009,1087.16,1058.5200000000004,21050.500000000004,371.0
1007860051,"498 7 Ave, New York, NY 10018",724637.0,936037,0.774,SC9 Rate II (Large TOD),0.153,0.16,0.177,0.164,0.199,0.284,0.343,0.313,0.293,0.217,0.18,0.192,0.3,81986.53409999982,78070.032,97629.7130999998,86423.49,113144.037,174877.3451999998,237950.8992,207485.196,181754.9612999998,125662.5299999998,96347.556,107876.2176,459817.2,9436.25,407366.4,8361.01,384068.7,7883.41,68622.3,1416.76,36147.3,751.02,510.2999999999999,20.46,9170.1,197.99,23.7,10.49,23.1,10.47,112374.9,2313.69,507395.1,10411.6,669357.2999999999,13731.82,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0458999999999999,0.048,0.0530999999999999,0.0492,0.0597,0.0851999999999999,0.1029,0.0939,0.0878999999999999,0.0650999999999999,0.054,0.0576,2661.959999999999,2659.100000000006,2998.520000000004,2680.260000000002,3742.220000000001,6677.929999999993,9169.270000000004,8208.050000000003,7115.740000000005,4028.270000000004,3178.4100000000035,3320.040000000001,110984.74000000002,147.0
1007860068,"240 W 37th St, New York, NY 10018",118016.0,145720,0.81,SC9 Rate I (Standard),0.572,0.635,0.583,0.183,0.176,0.22,0.286,0.291,0.544,0.447,0.537,0.588,0.2057,39010.89392199997,42818.2476755,40376.66869279996,10720.2278766,10563.1162736,13496.28143599997,19820.188530999967,20282.641625399963,34571.6402592,26005.1648175,33797.2797294,41031.49983239997,368.8201,9.85,362.6491,9.69,401.3207,10.67,388.3616,10.34,401.3207,10.67,388.3616,10.34,395.1497,10.51,390.0072,10.38,391.0357,10.41,486.2748,12.82,440.4037,11.66,358.32939999999996,9.58,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1176603999999999,0.1306195,0.1199230999999999,0.0376431,0.0362032,0.0452539999999999,0.0588301999999999,0.0598586999999999,0.1119008,0.0919479,0.1104609,0.1209515999999999,1266.6099999999988,1458.41,1240.1000000000004,332.47000000000116,349.3700000000008,515.3799999999992,763.7600000000002,802.369999999999,1353.4799999999996,833.6299999999992,1114.9400000000005,1262.8099999999995,11420.249999999998,463.0
1007870020,"241 W 37th St, New York, NY 10018",74631.7,93948,0.794,SC9 Rate I (Standard),0.544,0.577,0.5,0.177,0.15,0.226,0.244,0.244,0.526,0.45,0.477,0.5,0.2,12954.9248,12977.4224,11245.6,3746.7714,3175.23,5083.0112,5810.6648000000005,5810.6648000000005,11830.3712,9525.69,10097.2314,11245.6,22.6,1.07,21.0,1.03,21.0,1.03,11.6,0.79,8.8,0.72,8.0,0.7,8.8,0.72,8.4,0.71,7.800000000000001,0.7,9.6,0.74,17.6,0.95,21.4,1.04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1088,0.1154,0.1,0.0354,0.03,0.0452,0.0488,0.0488,0.1052,0.09,0.0954,0.1,420.63000000000056,442.00999999999976,345.3899999999999,116.19999999999982,105.01999999999998,194.09999999999943,223.90999999999983,229.8699999999999,463.15999999999985,305.3600000000001,333.10000000000036,346.0999999999999,3535.0499999999993,567.0
1007870040,"500 7 Ave, New York, NY 10018",587078.0,606000,0.969,SC9 Rate II (Large TOD),0.292,0.323,0.203,0.177,0.15,0.229,0.292,0.292,0.229,0.203,0.274,0.292,0.2666666666666666,152926.94079999987,159764.4994666666,94502.83359999994,77249.07759999984,65465.31999999983,106606.64479999988,152926.94079999987,152926.94079999987,106606.64479999988,94502.83359999994,135527.7797333332,152926.94079999987,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0778666666666666,0.0861333333333333,0.0541333333333333,0.0471999999999999,0.0399999999999999,0.0610666666666666,0.0778666666666666,0.0778666666666666,0.0610666666666666,0.0541333333333333,0.0730666666666666,0.0778666666666666,4965.260000000002,5441.630000000005,2902.489999999998,2395.729999999996,2165.25,4070.9200000000055,5892.930000000008,6049.739999999991,4173.669999999998,3029.399999999994,4470.93,4706.550000000003,50264.5,233.0
1007870044,"512 7 Ave, New York, NY 10018",470685.8,553748,0.85,SC9 Rate II (Large TOD),0.592,0.623,0.503,0.177,0.15,0.229,0.292,0.292,0.529,0.503,0.574,0.592,0.2666666666666666,251047.62453333323,249516.15173333327,189604.9781333333,62549.86479999987,53008.35999999986,86321.15306666658,123827.54453333322,123827.54453333322,199405.63306666657,189604.9781333333,229891.28586666656,251047.62453333323,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1578666666666666,0.1661333333333333,0.1341333333333333,0.0471999999999999,0.0399999999999999,0.0610666666666666,0.0778666666666666,0.0778666666666666,0.1410666666666666,0.1341333333333333,0.1530666666666666,0.1578666666666666,8151.049999999996,8498.61,5823.379999999997,1939.8699999999951,1753.239999999998,3296.290000000001,4771.610000000001,4898.57,7806.769999999997,6078.020000000004,7583.889999999999,7726.360000000001,68327.65999999999,198.0
1007870072,"256 W 38th St, New York, NY 10018",88736.0,96736,0.917,SC9 Rate I (Standard),0.544,0.577,0.5,0.177,0.15,0.226,0.244,0.244,0.526,0.45,0.477,0.5,0.246,25004.746752,25048.22085599998,21705.564,7231.760154,6128.610299999983,9810.914928,11215.364352,11215.364352,22834.253328000003,18385.8309,19488.980753999986,21705.564,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.133824,0.1419419999999999,0.123,0.043542,0.0368999999999999,0.055596,0.060024,0.060024,0.129396,0.1107,0.1173419999999999,0.123,811.8599999999997,853.1599999999999,666.6499999999996,224.27999999999977,202.69999999999985,374.6400000000003,432.1800000000003,443.6700000000001,893.96,589.3800000000001,642.9200000000001,668.0200000000004,6803.42,521.0
1007880004,"580 8 Ave, New York, NY 10018",65649.0,75115,0.874,SC9 Rate I (Standard),0.544,0.577,0.5,0.177,0.15,0.226,0.244,0.244,0.526,0.45,0.477,0.5,0.2896333333333333,18370.612823466665,18402.41340493333,15946.632066666658,5313.0636988999895,4502.59635499999,7207.87769413333,8239.760163466663,8239.760163466663,16775.85693413333,13507.78906499999,14318.256408899988,15946.632066666658,38.23159999999999,1.69,35.6249,1.63,35.6249,1.63,19.695066666666666,1.22,15.060933333333333,1.11,13.612766666666666,1.07,15.060933333333333,1.11,14.192033333333333,1.08,13.323133333333333,1.06,16.219466666666666,1.13,30.121866666666666,1.49,36.49379999999999,1.65,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1575605333333333,0.1671184333333333,0.1448166666666666,0.0512650999999999,0.0434449999999999,0.0654571333333333,0.0706705333333333,0.0706705333333333,0.1523471333333333,0.1303349999999999,0.1381550999999999,0.1448166666666666,596.46,626.79,489.77,164.7800000000002,148.92000000000007,275.2400000000007,317.5100000000002,325.96000000000004,656.7800000000007,433.0,472.3499999999999,490.7800000000002,5014.210000000003,542.0
1007880049,"530 7 Ave, New York, NY 10018",346910.5,340000,1.0,SC9 Rate I (Standard),0.633,0.65,0.559,0.232,0.15,0.28,0.339,0.339,0.54,0.466,0.54,0.598,0.3,257341.46579999983,250344.705,203335.5792,74461.4904,44933.67,95858.532,130564.3923,130564.3923,184870.026,149564.8902,184870.026,230317.12859999985,30370.8,769.13,28147.2,712.87,28257.9,715.67,15635.7,396.33,11918.4,302.29,10871.1,275.79,11815.8,299.69,11259.0,285.6,10616.4,269.34,12909.6,327.36,23748.0,601.57,28891.5,731.7,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1898999999999999,0.195,0.1677,0.0696,0.045,0.084,0.1017,0.1017,0.162,0.1398,0.162,0.1793999999999999,8355.410000000003,8526.830000000002,6245.100000000002,2309.2800000000025,1486.170000000002,3660.490000000005,5031.209999999999,5165.080000000002,7237.690000000002,4794.479999999996,6098.68,7088.350000000006,71686.11000000002,192.0
1007880073,"250 W 39th St, New York, NY 10018",176921.0,181921,0.973,SC9 Rate I (Standard),0.492,0.503,0.493,0.238,0.297,0.477,0.579,0.587,0.65,0.574,0.5,0.449,0.2111,26859.1294872,25146.0105561,26949.0017235,13320.8094012,18605.433815099997,38903.8001238,60613.541979,62684.9873276,53276.605265,34861.9811512,26661.296700000003,23269.9213695,347.68170000000003,9.32,293.6401,7.96,277.80760000000004,7.56,125.6045,3.71,31.0317,1.31,2.111,0.58,5.4886,0.67,24.9098,1.16,23.0099,1.11,36.5203,1.45,142.9147,4.14,202.8671,5.66,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1038612,0.1061833,0.1040723,0.0502418,0.0626967,0.1006947,0.1222269,0.1239157,0.137215,0.1211714,0.10555,0.0947839,872.0599999999995,856.4899999999998,827.6900000000005,413.119999999999,615.3799999999992,1485.59,2335.7000000000007,2479.790000000001,2085.790000000001,1117.539999999999,879.5299999999997,716.1700000000001,14729.479999999998,426.0
1007890014,"251 W 39th St, New York, NY 10018",81725.0,117554,0.695,SC9 Rate I (Standard),0.457,0.516,0.481,0.489,0.489,0.609,0.609,0.609,0.65,0.586,0.65,0.65,0.3126,11801.2301856,12945.4212096,12786.063981599991,12116.406009599992,12998.569148999992,18268.0410906,22697.268615,24085.6618212,21420.2898,17876.70434039999,23579.99631,28878.17556,5.9394,0.93,5.9394,0.93,34.0734,1.64,5.9394,0.93,2.5008,0.84,1.2504,0.81,0.3126,0.79,0.0,,0.3126,0.79,1.8756,0.83,23.445,1.37,37.8246,1.74,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1428582,0.1613016,0.1503605999999999,0.1528613999999999,0.1528613999999999,0.1903734,0.1903734,0.1903734,0.20319,0.1831835999999999,0.20319,0.20319,383.1600000000003,440.9300000000003,392.6999999999998,375.77,429.92999999999984,697.5899999999997,874.6199999999999,952.8200000000006,838.6100000000001,573.06,777.8800000000001,888.7599999999998,7637.4299999999985,503.0
1007890021,"231 W 39th St, New York, NY 10018",198558.0,218558,0.908,SC9 Rate I (Standard),0.44,0.515,0.541,0.3,0.35,0.489,0.621,0.591,0.65,0.623,0.493,0.49,0.3169,34833.762084,40374.913865,48604.5764787,27922.24914,36211.418285,62262.7158108,110249.6196474,97150.7286396,89149.48406,62876.8949473,40257.784456,41209.558747,8902.9886,226.04,8219.435300000001,208.74,3224.7744,82.38,1114.5373,28.99,697.4969,18.44,1.5845,0.83,123.9079,3.93,0.6338,0.81,42.7815,1.87,496.8992,13.36,3121.465,79.77,469.6458,12.67,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.139436,0.1632035,0.1714429,0.09507,0.110915,0.1549641,0.1967949,0.1872879,0.205985,0.1974287,0.1562317,0.155281,1130.9799999999996,1375.1900000000005,1492.8099999999995,865.960000000001,1197.6899999999987,2377.59,4248.389999999999,3843.25,3490.209999999999,2015.59,1328.0600000000004,1268.2799999999995,25311.83,341.0
1007890036,"550 7 Ave, New York, NY 10018",214981.0,225981,0.951,SC9 Rate I (Standard),0.176,0.229,0.228,0.244,0.308,0.403,0.494,0.461,0.394,0.264,0.175,0.15,0.3062,23557.3524736,29604.649679799997,32590.8036336,34448.20426,49082.3939144,72095.5086514,107737.5343512,94345.4826594,69409.78405239999,39593.7029664,22660.185555,19474.04442,286293.63180000003,5879.23,319779.97000000003,6565.7,273321.46880000003,5613.3,48268.7556,999.72,31374.783000000003,653.39,17296.3194,364.78,20212.5682,424.56,18100.7068,381.27,19910.9612,418.38,43441.8188,900.76,210270.2958,4320.75,299869.315,6157.53,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0538912,0.0701198,0.0698136,0.0747128,0.0943096,0.1233986,0.1512628,0.1411582,0.1206428,0.0808368,0.053585,0.04593,764.8600000000006,1008.34,1000.9699999999992,1068.34,1623.3899999999976,2753.0699999999997,4151.59,3732.279999999999,2717.4000000000015,1269.2199999999991,747.5400000000009,599.3500000000004,54115.72000000001,224.0
1007890052,"218 W 40th St, New York, NY 10018",127486.0,166315,0.767,SC9 Rate I (Standard),0.928,0.935,0.938,0.935,0.6,0.898,0.921,0.928,0.909,0.885,0.909,0.901,0.3271,79598.6911776,80770.112819,93929.5067522,86865.474124,4375.6167,52907.692296,72108.4743987,79948.682944,60135.781274999994,47642.9049465,59903.266165199995,56391.169914,109206.5873,2249.64,101211.6091,2085.74,101609.3627,2093.9,56222.9293,1163.47,42855.3336,889.44,39090.0855,812.25,42487.019,881.89,40485.4941,840.86,38174.5326,793.48,46420.7236,962.53,85393.0531,1761.46,103887.6142,2140.6,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.3035488,0.3058385,0.3068198,0.3058385,0.19626,0.2937358,0.3012591,0.3035488,0.2973339,0.2894835,0.2973339,0.2947171,2584.420000000001,2751.0599999999995,2884.88,2693.959999999999,144.72000000000003,2020.3599999999997,2778.6499999999987,3162.74,2354.330000000001,1527.25,1976.1499999999996,1735.5200000000004,43289.3,252.0
1007890062,"240 W 40th St, New York, NY 10018",128099.0,137119,0.934,SC9 Rate I (Standard),0.202,0.212,0.182,0.15,0.197,0.269,0.349,0.337,0.272,0.192,0.2,0.197,0.2,21946.7344,21070.5952,19276.0204,14799.12,21261.5402,30842.2488,46438.9172,44054.4598,31321.888,20587.9296,20970.6,21251.296199999997,84651.40000000001,1742.02,75743.2,1559.4,83756.20000000001,1723.67,72169.2,1486.14,71468.40000000001,1471.77,68088.6,1402.48,68782.0,1416.7,69372.0,1428.79,67727.2,1395.07,71527.2,1472.97,84649.8,1741.99,91999.2,1892.65,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0404,0.0424,0.0364,0.03,0.0394,0.0538,0.0698,0.0674,0.0544,0.0384,0.04,0.0394,712.5699999999997,717.6699999999983,592.0300000000007,458.9599999999991,703.2200000000012,1177.75,1789.4900000000016,1742.7799999999988,1226.260000000002,659.9700000000012,691.8000000000029,654.0400000000009,29860.19000000001,313.0
1007940017,"135 W 18th St, New York, NY 10011",44625.0,52500,0.85,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3805,22468.785262,24090.513551,17393.8726,14488.076668499978,12278.031075,19655.076038,22468.785262,22468.785262,19655.076038,12278.031075,14488.076668499978,17393.8726,61885.6615,1566.66,57355.048,1452.03,57580.304,1457.73,31860.787,807.03,24285.4125,615.37,22151.5685,561.39,24076.518,610.09,22942.2475,581.39,21632.947,548.26,26305.8675,666.49,48390.8485,1225.24,58871.3405,1490.4,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.092842,0.1053985,0.0761,0.0673484999999999,0.057075,0.085993,0.092842,0.092842,0.085993,0.057075,0.0673484999999999,0.0761,729.5199999999995,820.5300000000007,534.2200000000003,449.3199999999997,406.09000000000015,750.5500000000011,865.8199999999997,888.8600000000006,769.5,393.59000000000015,477.9499999999998,535.3199999999997,19203.35,383.0
1007940030,"615 Ave Of The Americas, New York, NY 10011",127523.25,134235,0.95,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.2666666666666666,26137.865599999976,28024.422399999978,20234.239999999987,16853.939999999966,14282.999999999964,22864.691199999976,26137.865599999976,26137.865599999976,22864.691199999976,14282.999999999964,16853.939999999966,20234.239999999987,126283.73333333332,2597.71,117038.39999999998,2408.18,117498.39999999998,2417.61,65014.66666666665,1341.69,49556.79999999999,1024.8,45202.66666666666,935.54,49130.66666666666,1016.07,46816.266666666656,968.62,44143.99999999999,913.84,53679.46666666665,1109.32,98746.39999999998,2033.19,120133.06666666664,2471.62,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0650666666666666,0.0738666666666666,0.0533333333333333,0.0471999999999999,0.0399999999999999,0.0602666666666666,0.0650666666666666,0.0650666666666666,0.0602666666666666,0.0399999999999999,0.0471999999999999,0.0533333333333333,848.6399999999994,954.5200000000004,621.460000000001,522.6900000000005,472.3999999999997,873.1200000000008,1007.2099999999992,1034.010000000002,895.1599999999999,457.8599999999987,555.9899999999998,622.7299999999996,28103.98,322.0
1007950028,"111 W 19th St, New York, NY 10011",125013.0,165513,0.755,SC9 Rate I (Standard),0.471,0.513,0.519,0.251,0.275,0.338,0.413,0.386,0.61,0.517,0.449,0.451,0.3,69632.92259999995,72124.7733,81419.7339,39727.978799999946,46412.52,60461.271,86077.91429999993,76933.1196,104819.106,80924.5107,62588.7591,65099.4597,279.9,7.83,209.1,6.04,181.8,5.35,69.89999999999999,2.52,36.6,1.68,35.4,1.65,5.1,0.88,0.0,,0.0,,85.8,2.92,113.4,3.62,184.5,5.42,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1412999999999999,0.1539,0.1557,0.0752999999999999,0.0825,0.1014,0.1238999999999999,0.1158,0.183,0.1551,0.1347,0.1353,2260.8600000000006,2456.6000000000004,2500.67,1232.09,1535.09,2308.790000000001,3316.9500000000007,3043.4500000000007,4103.689999999999,2594.1400000000012,2064.7400000000016,2003.539999999999,29458.520000000004,317.0
1007950037,"635 Ave Of The Americas, New York, NY 10011",65153.35,76651,0.85,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3217,38301.22368079995,41065.6889342,29650.316919999997,24696.97655699995,20929.64115,33504.8581196,38301.22368079995,38301.22368079995,33504.8581196,20929.64115,24696.97655699995,29650.316919999997,96084.7126,2431.75,89050.0987,2253.77,89400.10829999999,2262.63,49467.1656,1252.32,37706.1353,954.77,34392.947,870.95,37381.8617,946.57,35620.8759,902.01,33587.4102,850.57,40842.7103,1034.12,75132.3916,1901.65,91404.621,2313.34,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0784947999999999,0.0891109,0.06434,0.0569408999999999,0.048255,0.0727042,0.0784947999999999,0.0784947999999999,0.0727042,0.048255,0.0569408999999999,0.06434,1243.5699999999997,1398.7099999999991,910.66,765.9300000000003,692.2399999999998,1279.4300000000003,1475.91,1515.1899999999987,1311.7200000000012,670.9200000000001,814.7299999999996,912.5299999999988,30965.98999999999,304.0
1007950044,"641 Ave Of The Americas, New York, NY 10011",127402.25,173891,0.733,SC9 Rate I (Standard),0.196,0.24,0.221,0.24,0.297,0.415,0.622,0.582,0.598,0.461,0.33,0.385,0.2257,13781.9669484,16082.425032,16008.7899556,18272.653944,25251.963759,41042.0677935,98321.4418272,83155.01392559994,77228.358077,47093.2375924,26684.531313000003,34817.757205,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,52077.566600000006,2965.89,48605.8492,2768.17,41662.1887,2372.72,27774.642,1581.81,17359.2641,988.63,6943.6605,395.45,3471.9431,197.73,3471.9431,197.73,6943.6605,395.45,20830.9815,1186.35,41662.1887,2372.72,76380.4912,4349.98,0.0442372,0.054168,0.0498797,0.054168,0.0670329,0.0936655,0.1403854,0.1313573999999999,0.1349686,0.1040477,0.074481,0.0868945,447.4800000000014,547.7700000000004,491.6800000000003,566.6900000000005,835.210000000001,1567.2500000000018,3788.75,3289.5800000000017,3023.5099999999984,1509.630000000001,880.2999999999993,1071.5699999999997,37792.05000000001,273.0
1007990012,"155 W 23rd St, New York, NY 10011",64386.0,68940,0.934,SC9 Rate I (Standard),0.557,0.589,0.513,0.15,0.164,0.239,0.268,0.268,0.539,0.464,0.491,0.513,0.3,29162.1249,29124.2241,25366.2597,6642.63,7632.2976,11817.8091,14241.8148,14241.8148,26651.8791,21593.8176,22850.354399999997,25366.2597,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.1671,0.1767,0.1539,0.045,0.0492,0.0717,0.0804,0.0804,0.1617,0.1392,0.1473,0.1539,946.84,991.9800000000004,779.0799999999999,206.01000000000025,252.4399999999996,451.27999999999975,548.8000000000002,563.3999999999996,1043.4300000000003,692.2199999999993,753.8100000000004,780.6800000000003,8009.97,499.0
1007990028,"119 W 23rd St, New York, NY 10011",94400.0,98800,0.955,SC9 Rate I (Standard),0.244,0.277,0.2,0.177,0.15,0.226,0.244,0.244,0.226,0.15,0.177,0.2,0.3,18081.2052,19386.2328,13997.28,11658.901499999978,9880.425,15816.9264,18081.2052,18081.2052,15816.9264,9880.425,11658.901499999978,13997.28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0732,0.0831,0.06,0.0530999999999999,0.045,0.0678,0.0732,0.0732,0.0678,0.045,0.0530999999999999,0.06,587.0599999999995,660.3099999999995,429.8999999999997,361.5799999999999,326.78999999999996,603.9899999999998,696.75,715.2900000000009,619.2299999999996,316.7300000000005,384.6099999999997,430.79,6133.029999999999,530.0
