bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1012900044,"66 E 55th St, New York, NY 10022",114750,135000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344634.615,335466.17,321928.295,136355.1858,144382.6978,204254.8167,252917.4556,246385.4174,229410.6601,150573.6187,243018.7071,312524.485,185572.485,180635.63,173346.005,188909.4142,200030.9022,174646.2833,216254.8444,210669.6826,164712.5399,189309.3813,161706.1929,168282.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13060.411,13352.5275,11312.561,5012.271292,5666.298248,9641.435465,12660.19861,11831.35987,11544.59086,5783.436988,9427.765135,11425.193,7032.529,7189.8225,6091.379,6944.108708,7850.211752,8243.824535,10824.99139,10116.30013,8288.799143,7271.253012,6273.294865,6152.027
1012910001,"711 5 Ave, New York, NY 10022",262000,310000,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),181216,174781,197870,191487,197870,191487,197870,200776,194951,47151,4301,959,268785.3218,512300.019,1554584.217,1111268.084,745938.4415,684727.4259,715499.5483,700688.6037,630155.2859,740488.3657,1022710.78,1476503.508,213078.9045,214516.946,156212.5045,138439.485,515314.4045,635050.185,837819.3045,839562.7045,778211.085,798022.7045,861824.385,881582.0045,810640.0955,732191.054,810640.0955,784490.415,810640.0955,784490.415,810640.0955,810640.0955,784490.415,810640.0955,784490.415,810640.0955,3624.32,3495.62,3957.4,3829.74,3957.4,3829.74,3957.4,4015.52,3899.02,943.02,86.02,19.18,13038.78,24851.67,75412.88,53907.61,36185.47,33216.13,34708.88,33990.4,30568.83,35921.09,49611.7,71625.19,7977.782552,8443.600698,5412.166676,4950.693,19668.18932,29360.06917,41297.76337,39649.4745,38421.36537,29722.84874,32628.5831,31570.41359,30350.77745,28819.7693,28085.58332,28053.927,30939.99068,36269.09083,39958.04663,38283.5655,38731.38463,30192.79126,29700.7269,29029.90641
1012910010,"550 Madison Ave, New York, NY 10022",636077,685125,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),35166.1,32591.6,32719.7,18104.6,13800.1,12587.5,13681.4,13036.9,12292.7,14948.1,27497.8,33453.4,0,0,146239.6039,543178.5109,0,0,5893.311932,629501.1204,2275663.147,2157260.249,1053988.528,121642.7286,1755696.93,1496959.555,1386038.009,427941.9968,183824.22,357498.6968,572345.12,515259.92,603235.6605,507214.8233,1137011.713,1730537.705,945375.27,806055.145,862483.491,1008068.303,1041670.58,1008068.303,1041670.58,1041670.58,889139.3395,927348.6767,849741.7868,931827.995,615.41,570.35,572.59,316.83,241.5,220.28,239.42,228.15,215.12,261.59,481.21,585.43,0,0,7094.08,26349.59,0,0,285.88,30537.1,110392.42,104648.69,51128.98,5900.89,108234.6395,102287.133,79138.78968,25115.45552,12190.005,43760.40325,66934.12841,64663.63145,72851.40095,35389.80826,73111.24381,102278.761,58280.1905,55077.687,49245.33032,59162.44448,69076.695,123394.7868,121820.4016,130726.6486,107379.3391,64703.73174,54639.43619,55073.179
1012910021,"551 Madison Ave, New York, NY 10022",108130,149179,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),197106.5,182676.1,183394.4,101476.5,77349.6,70553.3,76684.5,73071.9,68900.9,83784.4,154125.6,187506.4,0,0,0,0,0,0,0,0,0,0,0,0,234849.6573,235641.8704,178764.5536,87231.10968,52580.94,112269.6097,152735.14,152735.14,160333.6274,122679.5618,160333.6274,206807.1614,240882.6427,215051.9296,246890.6464,288347.0903,297958.66,288347.0903,297958.66,297958.66,240283.0726,252898.6382,240283.0726,243886.6386,4395.47,4073.68,4089.7,2262.93,1724.9,1573.34,1710.06,1629.5,1536.49,1868.39,3437,4181.39,0,0,0,0,0,0,0,0,0,0,0,0,8925.423676,9412.4354,6311.397285,3188.505346,2062.2105,5291.405404,7652.071391,7336.626796,8065.149653,4694.813655,6222.082175,7574.78931,9154.706324,8589.9946,8716.632715,10539.77465,11685.8595,13590.1546,14927.80861,14312.4332,12086.79035,9678.156345,9324.687825,8932.91069
1012910028,"65 E 55th St, New York, NY 10022",441776,528552,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2917420.578,2900607.298,1748445.868,682482.534,131946.0854,40564.55729,0,0,12946.3397,262216.8339,1162881.665,2249212.341,368276.1083,391685.0333,288690.1083,181755.75,209103.1083,323021.75,389764.1083,389764.1083,323021.75,209103.1083,243434.75,288690.1083,1064280.892,961285.9667,1064280.892,1029949.25,1064280.892,1029949.25,1064280.892,1064280.892,1029949.25,1064280.892,1029949.25,1064280.892,0,0,0,0,0,0,0,0,0,0,0,0,141524.07,140708.46,84817.11,33107.23,6400.7,1967.79,0,0,628.03,12720.14,56411.39,109109.29,23600.5977,29916.53953,17697.82764,11219.907,15078.37912,42061.06462,51167.98081,49521.61349,44617.73988,15138.45556,16546.56765,17590.58539,68203.3523,73422.13047,65244.56236,63579.473,76745.06088,134110.9754,139718.1092,135222.5765,142262.8901,77050.83444,70006.95235,64849.20461
1012910038,"430 Park Ave, New York, NY 10022",223008,233115,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),2293599.8,2125682.2,2134040.2,1180816,900066.7,820982.8,892326.9,850289.5,801754.2,974943.7,1793459.1,2181889,0,0,0,0,0,0,0,0,0,0,0,0,236700.44,195687.791,206263.44,228133.4903,319304.94,414141.2903,504102.44,503405.54,392042.9903,313149.64,180323.0903,139320.84,789484.76,713083.009,789484.76,764017.5097,789484.76,764017.5097,789484.76,789484.76,764017.5097,789484.76,764017.5097,789484.76,51147.28,47402.71,47589.1,26332.2,20071.49,18307.92,19898.89,18961.46,17879.12,21741.24,39994.14,48656.12,0,0,0,0,0,0,0,0,0,0,0,0,8861.918261,7706.793715,7143.14318,8149.552851,12210.66493,19176.84295,24890.27698,23816.29128,19399.96121,11708.24182,6867.847069,5023.164,29557.82174,28083.42628,27340.77682,27292.79715,30190.99507,35377.88705,38981.15302,37350.79872,37806.84879,29517.76818,29098.63293,28464.596
1012910045,"60 E 56th St, New York, NY 10022",58240.69849,62933,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,57460.7,53629.9,45968.5,30645.7,15322.8,7661.4,7661.4,7661.4,11492.1,22984.3,38307.1,53629.9,83299.9933,84704.5218,70541.71655,30547.22701,25826.29193,41308.18191,47348.20183,47348.20183,75262.65163,57783.43991,62504.37499,70541.71655,110397.1961,98231.7126,112394.5179,141628.0525,146348.9876,141628.0525,146348.9876,146348.9876,107673.5828,114391.8396,109670.9045,112394.5179,0,0,0,0,0,0,0,0,0,0,0,0,4186.59,3907.47,3349.26,2232.85,1116.42,558.21,558.21,558.21,837.31,1674.64,2791.06,3907.47,3293.652978,3521.366414,2600.773231,1164.752742,1051.1655,2008.424191,2442.063554,2344.275999,3897.96892,2302.446939,2529.398292,2698.632886,4365.067022,4083.723586,4143.826769,5400.217258,5956.6045,6886.025809,7548.196446,7245.944001,5576.58108,4558.073061,4438.111708,4299.747114
1012920037,"450 Park Ave, New York, NY 10022",264713,325116,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),5831.2,0,0,0,0,0,0,0,0,0,0,0,1964691.867,1812716.21,1452345.676,958744.5657,1125294.256,1454010.504,1722161.022,1585497.755,1353201.994,1024120.141,1133920.919,1668231.289,310112.477,345481.576,367897.677,251999.91,383610.077,484387.71,678998.477,608368.377,466689.51,299830.977,211585.41,232780.477,1238950.123,1119051.724,1238950.123,1198983.99,1238950.123,1198983.99,1238950.123,1238950.123,1198983.99,1238950.123,1198983.99,1238950.123,116.62,0,0,0,0,0,0,0,0,0,0,0,95307.2,87934.86,70453.29,46508.7,54588.02,70534.05,83542.03,76912.5,65643.83,49680.07,55006.5,80925.9,11559.26873,13533.80385,12670.25216,8961.865777,14614.86218,22367.74825,33440.13385,28711.2979,23031.83975,11171.61378,8021.373,8346.454615,46181.17127,43837.43615,42668.95784,42639.43422,47201.79782,55365.92175,61017.30615,58470.9321,59171.69025,46162.91622,45454.447,44423.14538
1012920048,"32 E 57th St, New York, NY 10022",72511,77511,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90067.88722,90216.12262,78120.10617,26089.44724,22057.44176,35280.04794,40438.64326,40438.64326,82152.11166,66172.32527,70204.33075,78120.10617,75362.92599,66024.08978,78120.10623,120960.1645,124992.1699,120960.1645,124992.1699,124992.1699,74088.10074,80877.28644,76845.28095,78120.10623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601.059001,3792.773257,2916.784999,1007.761452,908.7435,1731.867741,2103.561779,2020.042446,4293.288547,2669.634,2875.926452,3025.154999,3013.130999,2775.716743,2916.785001,4672.348548,5149.5465,5937.832259,6501.918221,6243.767554,3871.861453,3262.886,3147.973548,3025.155001
1012920052,"575 Madison Ave, New York, NY 10022",343354,400943,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,1597430.781,1642407.325,1019342.075,324589.4216,373731.941,670363.9674,879944.1311,735776.1423,284122.9129,327341.5188,645861.2248,998743.5599,425247.98,434328.6819,305459.78,208663.2806,125777.58,268557.2806,365353.88,365353.88,268557.2806,185671.68,268557.2806,365353.88,712739.62,643764.8181,712739.62,689748.0194,712739.62,689748.0194,712739.62,712739.62,689748.0194,712739.62,689748.0194,712739.62,0,0,0,0,0,0,0,0,0,0,0,0,77491.37,79673.18,49448.28,15745.83,18129.74,32519.36,42686.09,35692.5,13782.8,15879.34,31330.73,48449.05,15900.61375,17067.57641,10575.02262,7465.03936,4828.248,12461.81001,18067.81565,17313.24571,13313.42586,6961.215758,10226.2925,13145.40409,26650.32625,25297.67359,24675.05738,24676.10064,27360.072,32006.23999,35247.05435,33775.02429,34193.48414,26722.08424,26264.6575,25644.31591
1012930026,"597 Madison Ave, New York, NY 10022",195874.5,305037,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,96.7,3.3,0,0,0,0,0,0,1767866.318,1890989.933,1252975.219,422289.0026,104905.6949,100895.6771,113192.1542,105568.0684,126429.7681,240715.6916,816782.4198,1541145.853,407451.96,416152.6606,292676.76,199930.9935,120513.96,257318.5935,350064.36,350064.36,257318.5935,177901.56,257318.5935,350064.36,682912.44,616824.1394,682912.44,660883.0065,682912.44,660883.0065,682912.44,682912.44,660883.0065,682912.44,660883.0065,682912.44,0,0,0,0,1.93,0.07,0,0,0,0,0,0,85759.2,91731.92,60781.83,20485.24,5088.98,4894.45,5490.95,5121.11,6133.11,11677.12,39622.12,74760.99,15243.03111,16361.79002,10138.764,7157.51071,4629.333,11946.17004,17318.83533,16595.83961,12762.14488,6674.233867,9804.208065,12602.41022,25548.17889,24251.54998,23657.116,23659.54929,26232.887,30681.88996,33785.92467,32375.49039,32777.59512,25620.44613,25180.59194,24585.02978
1012930035,"460 Park Ave, New York, NY 10022",249862,254185,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,139202.0294,139202.0294,139202.0294,184899.5557,30453.77804,27370.06845,28849.93815,29393.68472,28070.44132,93504.50305,546171.7883,1231806.519,354998.2511,308995.1639,310910.1843,203854.0968,246457.37,434984.9968,702513.17,613270.07,613199.8805,319952.8218,229968.4575,192976.2618,679861.8489,614815.4361,682687.9157,726522.8032,750740.23,726522.8032,750740.23,750740.23,640645.9195,682108.2782,665211.2425,690247.5382,0,0,0,0,0,0,0,0,0,0,0,0,6752.69,6752.69,6752.69,8969.48,1477.31,1327.72,1399.51,1425.89,1361.7,4535.9,26494.79,59754.93,13289.46661,12166.40617,10767.49489,7289.062642,9437.343017,20144.65845,34656.95654,29001.58338,30323.00072,11977.21763,8765.367405,6963.080657,25450.83339,24207.80383,23642.96511,25977.74736,28747.33698,33646.11155,37036.13346,35502.55662,31680.21928,25534.26237,25354.8726,24905.90934
1012930059,"600 Madison Ave, New York, NY 10022",315918,343305,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2681209.018,3028206.923,2138518.438,1308026.522,1208290.162,1758946.376,2371191.848,2182902.927,1625084.781,1193001.158,1619343.809,2162901.537,229068.5425,246967.79,258304.9425,199655.625,279753.2425,334242.825,485193.6425,434543.6425,338200.325,214535.4425,180821.025,219465.1425,1058807.558,956342.31,1058807.558,1024652.475,1058807.558,1024652.475,1058807.558,1058807.558,1024652.475,1058807.558,1024652.475,1058807.558,0,0,0,0,0,0,0,0,0,0,0,0,130065.45,146898.32,103739.53,63452.37,58614.16,85326.49,115026.52,105892.62,78832.86,57872.49,78554.37,104922.35,8553.434749,9693.00315,8913.648114,7113.115512,10676.43077,15458.22209,23926.12747,20535.78538,16713.34256,8008.11371,6866.013,7880.352412,39535.94525,37534.56685,36537.58189,36505.21449,40408.05923,47388.61791,52212.48253,50037.42462,50636.75744,39522.84629,38907.407,38018.68759
1012930069,"745 5 Ave, New York, NY 10022",437870,459340,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,574549.2529,518762.2055,309958.3797,49979.85149,14062.24072,9434.214378,12171.71213,18773.56752,24311.00261,34595.16219,89273.43479,161158.2761,899072.4429,835570.4271,962128.8046,473049.3758,586652.835,696729.0758,844821.635,829826.635,1089302.871,854795.596,630009.4266,623935.9062,1085210.057,976185.8729,1074468.995,1444462.224,1492610.965,1444462.224,1492610.965,1492610.965,1012859.029,1092752.204,1091095.373,1132076.994,0,0,0,0,0,0,0,0,0,0,0,0,27871.38,25165.15,15036.08,2424.52,682.16,457.65,590.45,910.71,1179.33,1678.21,4330.65,7817.79,59457.52663,60610.93117,59451.39008,28636.58308,41534.89459,89654.02157,110554.9458,105470.8764,143985.2764,60168.33357,43346.44576,39144.72279,71767.19337,70810.94883,66393.05992,87442.16692,105676.5354,185871.1684,195325.8742,189710.6936,133880.8436,76917.89643,75070.47424,71024.66721
1012940037,"500 Park Ave, New York, NY 10022",97344,103178,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,1003833.39,936911.164,803066.712,535377.808,334611.13,133844.452,66922.226,66922.226,133844.452,401533.356,803066.712,1472288.972,146753.625,136482.0194,168421.725,212171.3565,290455.725,419743.1565,567055.325,558543.125,452820.5565,372643.525,267187.4565,211658.625,831603.875,751126.0806,831603.875,804777.9435,831603.875,804777.9435,831603.875,831603.875,804777.9435,831603.875,804777.9435,831603.875,0,0,0,0,0,0,0,0,0,0,0,0,73139.3,68263.35,58511.44,39007.63,24379.77,9751.91,4875.95,4875.95,9751.91,29255.72,58511.44,107270.97,5497.8735,5376.885812,5832.263031,7576.728956,11105.87005,19429.46108,27982.08361,26409.6988,22391.64316,13918.32837,10159.30096,7618.738698,31154.6165,29591.58419,28797.54697,28738.96104,31797.21995,37252.30892,41036.57639,39320.8812,39795.67684,31060.61163,30600.16904,29933.9213
1012940046,"625 Madison Ave, New York, NY 10022",464747,526635,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),303529,256854,277104,257691,271510,263959,272766,272693,258011,272175,264363,272917,1552597.83,1806875.443,967676.1846,331815.2529,550519.0268,1469867.597,2012191.733,1994083.796,1451920.132,590191.078,698091.1921,1287963.736,658864.3545,576327.946,575095.2545,456248.085,394738.4545,599873.085,579554.5545,479632.9545,339148.485,154073.0545,143501.985,278571.8545,840283.8455,758966.054,840283.8455,813177.915,840283.8455,813177.915,840283.8455,840283.8455,813177.915,840283.8455,813177.915,840283.8455,5311.76,4494.94,4849.32,4509.59,4751.43,4619.28,4773.4,4772.13,4515.19,4763.06,4626.35,4776.05,75316.52,87651.53,46941.97,16096.36,26705.68,71303.28,97611.42,96733,70432.65,28630.17,33864.4,62479.12,43977.84099,42560.6958,36492.34806,26973.09741,28958.54809,79834.67739,78806.95251,64428.12682,45040.92136,11464.07598,9798.486,16835.72052,56087.21901,56048.1642,53319.74194,48074.56259,61644.36191,108222.5526,114260.5275,112873.6332,107994.8286,62522.79402,55524.754,50783.24948
1012950017,"354 Lexington Ave, New York, NY 10017",226050,238293,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,1118903.515,1168329.315,684110.7983,287370.1196,189203.9317,159379.4192,107292.2376,13492.44175,29796.71039,101077.0038,372028.0589,731462.6491,133141.261,109307.568,113477.861,76082.13,189452.961,271108.83,387075.961,357676.061,293564.43,182933.461,120338.33,83625.561,445503.139,402389.932,445503.139,431132.07,445503.139,431132.07,445503.139,445503.139,431132.07,445503.139,431132.07,445503.139,0,0,0,0,0,0,0,0,0,0,0,0,54278.01,56675.66,33186.21,13940.32,9178.28,7731.5,5204.75,654.52,1445.44,4903.25,18047.08,35483.25,5035.040969,4351.660856,3974.509396,2754.6195,7308.863598,12631.93963,19195.11663,17006.36515,14602.60612,6902.425035,4628.759542,3049.194612,16847.71903,16019.60914,15603.5406,15609.5105,17186.9664,20088.00037,22092.52337,21182.26485,21445.55388,16809.67497,16583.30046,16244.14539
1012950020,"363 Lexington Ave, New York, NY 10017",108587,126888,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),145156,150834,170517,151061,166600,153320,151949,160569,158696,167634,163175,160662,0,0,0,0,0,0,0,0,0,0,0,0,162984.0947,161112.4131,173370.3209,82391.7,93717.72,138027.1,261155.52,203329.82,184470.4616,91188.75843,91466.90385,99721.45862,306299.7053,275669.8869,305561.5791,331163.4,342202.18,331163.4,342202.18,342202.18,294518.4384,311402.0416,301127.9961,310795.6414,3236.98,3363.6,3802.53,3368.66,3715.18,3419.04,3388.46,3580.69,3538.92,3738.24,3638.8,3582.76,0,0,0,0,0,0,0,0,0,0,0,0,6196.540643,6441.176029,6098.207069,3001.523197,3649.316225,6480.132889,13010.46908,9727.641162,9241.483373,3481.537703,3551.881216,3663.390293,11645.29936,11021.11397,10747.96293,12064.2568,13325.16378,15547.54711,17048.12092,16371.52884,14754.59663,11889.1623,11693.52878,11417.45971
1012950023,"355 Lexington Ave, New York, NY 10017",209000,225000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,721435.5999,735644.2313,424661.9167,50910.09008,11905.55817,77.88494667,0,0,120.2804472,26655.83524,229503.9176,562609.5856,87032.855,146324.3626,132940.255,107867.6242,142742.255,264710.7242,376484.555,412745.255,225697.2242,171151.955,127291.8242,78403.755,444287.945,401292.3374,444287.945,429956.0758,444287.945,429956.0758,444287.945,444287.945,429956.0758,444287.945,429956.0758,444287.945,0,0,0,0,0,0,0,0,0,0,0,0,34996.84,35686.1,20600.35,2469.65,577.54,3.78,0,0,5.83,1293.07,11133.24,27292.19,3298.068808,5815.959523,4652.405241,3899.395209,5516.035642,12335.8959,18673.1312,19608.54107,11243.17292,6460.764874,4895.034969,2859.711,16836.08119,15950.18048,15548.39476,15542.83479,17168.76436,20036.5641,22036.0888,21107.05893,21418.38708,16771.29513,16534.05503,16205.029
1012950033,"622 3 Ave, New York, NY 10017",960471,1088000,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),36228,33679,40889,79817,70443,67953,66982,69092,60300,31626,33828,29332,3769282.012,4182039.992,4052037.722,2392676.772,3024718.658,5014577.706,5643726.067,5941553.333,4335267.837,2587174.424,2182041.627,3117442.65,571570.245,716582.7213,719641.745,698740.4371,847598.045,1118638.137,1424532.745,1266457.545,1023529.137,701718.745,397509.8371,362599.845,2054732.455,1855887.379,2054732.455,1988450.763,2054732.455,1988450.763,2054732.455,2054732.455,1988450.763,2054732.455,1988450.763,2054732.455,633.99,589.38,715.56,1396.8,1232.75,1189.18,1172.19,1209.11,1055.25,553.45,591.99,513.31,182847.87,202870.76,196564.35,116068.75,146729.1,243257.16,273777.15,288224.75,210303.84,125503.83,105850.84,151227.14,35708.41118,49923.85805,42060.82095,38935.7638,57381.20055,131914.0239,176253.0543,154352.6588,129094.2079,46619.32496,26232.40554,20643.1575,128367.8288,129298.4819,120092.719,110802.0162,139102.5095,234485.6061,254225.7257,250425.6212,250796.4521,136508.025,131221.5245,116977.8925
1012950058,"364 Lexington Ave, New York, NY 10017",233287,245292,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),77768,113919,62475,58407,61654,76985,56213,86320,86226,94743,95488,124880,1612742.573,1580311.386,1035557.548,445865.6844,204519.035,44667.28566,34879.03769,25800.46993,51114.38188,248604.8861,798462.6673,1418195.045,110551.38,125536.2303,128095.78,115853.9968,206868.08,353090.3968,531422.58,513876.38,364498.3968,199689.08,137226.8968,129171.98,626457.82,565832.8697,626457.82,606249.5032,626457.82,606249.5032,626457.82,626457.82,606249.5032,626457.82,606249.5032,626457.82,1734.23,2540.39,1393.19,1302.48,1374.88,1716.77,1253.55,1924.94,1922.84,2112.77,2129.38,2784.82,78234.14,76660.91,50234.9,21628.94,9921.22,2166.81,1691.98,1251.58,2479.56,12059.82,38733.42,68796.64,4160.1795,4965.788093,4456.728944,4160.521314,7941.836557,16384.16683,26263.37233,24338.29495,18067.10286,7496.486475,5246.150529,4673.237757,23574.3505,22382.43191,21795.82106,21771.48869,24050.23344,28131.30317,30960.09767,29670.39505,30049.98714,23517.72353,23176.76947,22664.25224
1012960001,"125 Park Ave, New York, NY 10168",497582,541089,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),1353823,1330118,1305234,591256.1,367432,164667,159563,163929,257582,569154,984346.1,1041272,0,0,0,0,0,0,0,0,0,0,0,0,662383.261,698757.668,744167.761,370994.13,401449.461,521202.03,848226.961,802085.361,567231.33,478278.261,417158.43,497856.661,2172376.739,1962146.732,2172376.739,2102300.07,2172376.739,2102300.07,2172376.739,2172376.739,2102300.07,2172376.739,2102300.07,2172376.739,23691.9,23277.07,22841.6,10346.98,6430.06,2881.67,2792.35,2868.76,4507.69,9960.19,17226.06,18222.26,0,0,0,0,0,0,0,0,0,0,0,0,43232.13727,53095.90212,47084.21109,21948.741,28288.16385,67739.1462,110814.6764,101672.4898,73585.89871,33571.64949,28579.48565,31000.18556,141785.7227,149095.9679,137448.3689,124376.199,153076.6762,273229.9638,283805.2036,275370.8802,272727.6013,152485.0205,144028.3843,135268.0144
1012970023,"395 Lexington Ave, New York, NY 10174",880010.95,1035307,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,3522867.503,3884895.748,2172374.671,757284.531,200758.4064,139476.9349,117795.6788,112766.3329,127398.9597,417416.29,1439131.193,2431759.652,770393.185,775912.5381,675848.185,405385.8694,616525.285,1131503.869,1184277.885,1354024.785,1111608.869,610598.885,354967.2694,356855.685,2022182.215,1826487.162,2022182.215,1956950.531,2022182.215,1956950.531,2022182.215,2022182.215,1956950.531,2022182.215,1956950.531,2022182.215,0,0,0,0,0,0,0,0,0,0,0,0,170894.3,188456.29,105381.9,36735.87,9738.79,6766.03,5714.27,5470.29,6180.12,20248.86,69812.25,117964.66,46028.73061,54335.00805,38618.56973,23678.48238,41326.89927,134889.1558,141387.59,160529.3397,132265.6144,40502.16733,23205.06459,21129.7185,120819.4494,127903.842,115549.3003,114304.9676,135550.8407,233292.5342,241422.62,239744.1903,232849.2256,134135.1327,127930.5654,119735.0715
